NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dana Barros, BOS, PG,31,50, 16, 23.1,3.4,7.4, .453, 1.3,3.2,.400, 2.1, 4.2,.493,.539, 1.3,1.5,.877, 0.3,1.8,2.1,4.2, 1.0, 0.1,1.8,1.3, 9.3
Brent Barry, CHI, SG,27,37, 30, 31.9,3.8,9.6, .396, 1.4,4.6,.302, 2.4, 5.0,.484,.469, 2.1,2.7,.772, 1.1,2.8,3.9,3.1, 1.1, 0.3,1.9,2.6, 11.1
Drew Barry, SEA, SG,25,17, 0, 10.8,0.6,1.9, .313, 0.5,1.4,.333, 0.1, 0.5,.250,.438, 0.5,0.8,.692, 0.2,1.0,1.2,1.7, 0.4, 0.1,0.7,1.4, 2.2
Jon Barry, SAC, SG,29,43, 0, 17.1,1.4,3.2, .428, 0.6,1.8,.304, 0.8, 1.4,.593,.514, 1.7,2.0,.845, 0.6,1.7,2.2,2.6, 1.2, 0.1,1.1,1.4, 5.0
Tony Battie, BOS, C,22,50, 15, 22.4,2.9,5.7, .519, 0.0,0.1,.000, 2.9, 5.6,.525,.519, 0.8,1.2,.672, 1.9,4.1,6.0,1.1, 0.6, 1.4,0.9,3.2, 6.7
Corey Beck, TOT, PG,27,24, 0, 7.5,0.8,1.6, .462, 0.0,0.0,1.000, 0.7, 1.6,.447,.474, 0.3,0.6,.533, 0.3,0.9,1.2,0.8, 0.4, 0.1,0.5,1.1, 1.9
Corey Beck, DET, PG,27,8, 0, 3.8,0.5,1.0, .500, 0.0,0.0,, 0.5, 1.0,.500,.500, 0.3,0.3,1.000, 0.4,0.3,0.6,0.0, 0.3, 0.0,0.3,0.6, 1.3
Corey Beck, CHH, PG,27,16, 0, 9.4,0.9,1.9, .452, 0.1,0.1,1.000, 0.8, 1.9,.433,.468, 0.4,0.8,.462, 0.2,1.3,1.4,1.3, 0.4, 0.1,0.7,1.3, 2.2
Benoit Benjamin, PHI, C,34,6, 0, 5.5,0.3,1.2, .286, 0.0,0.0,, 0.3, 1.2,.286,.286, 0.0,0.0,, 0.5,0.8,1.3,0.2, 0.0, 0.0,0.5,1.0, 0.7
Corey Benjamin, CHI, PG,20,31, 1, 10.3,1.4,3.8, .376, 0.1,0.5,.214, 1.3, 3.3,.398,.389, 0.9,1.3,.675, 0.5,0.8,1.3,0.3, 0.4, 0.3,0.7,1.5, 3.8
Mario Bennett, CHI, PF,25,3, 0, 6.3,0.7,2.0, .333, 0.0,0.0,, 0.7, 2.0,.333,.333, 1.0,1.3,.750, 0.7,1.0,1.7,0.0, 0.3, 0.0,0.3,1.3, 2.3
Travis Best, IND, PG,26,49, 0, 21.3,2.6,6.2, .416, 0.4,1.2,.373, 2.1, 5.0,.427,.452, 1.4,1.7,.843, 0.4,1.2,1.6,3.4, 0.9, 0.1,1.3,2.3, 7.1
Mike Bibby, VAN, PG,20,50, 50, 35.2,5.2,12.1, .430, 0.3,1.5,.203, 4.9, 10.6,.461,.442, 2.5,3.4,.751, 0.6,2.1,2.7,6.5, 1.6, 0.1,2.9,2.4, 13.2
Chauncey Billups, DEN, SG,22,45, 41, 33.1,4.2,11.0, .386, 1.9,5.2,.362, 2.4, 5.8,.408,.472, 3.5,3.8,.913, 0.5,1.6,2.1,3.8, 1.3, 0.3,2.2,2.6, 13.9
Mookie Blaylock, ATL, PG,31,48, 48, 36.7,5.1,13.6, .379, 1.6,5.2,.307, 3.5, 8.3,.425,.439, 1.4,1.9,.758, 0.9,3.7,4.7,5.8, 2.1, 0.2,2.4,1.3, 13.3
Corie Blount, TOT, PF,30,34, 3, 15.6,1.1,2.9, .360, 0.0,0.0,.000, 1.1, 2.9,.364,.360, 0.8,1.6,.519, 1.7,2.7,4.4,0.4, 0.6, 0.5,0.6,2.2, 2.9
Corie Blount, LAL, PF,30,14, 3, 11.6,0.9,2.4, .394, 0.0,0.1,.000, 0.9, 2.3,.406,.394, 0.4,0.9,.500, 1.7,1.6,3.3,0.1, 0.1, 0.3,0.4,1.9, 2.3
Corie Blount, CLE, PF,30,20, 0, 18.4,1.2,3.4, .343, 0.0,0.0,, 1.2, 3.4,.343,.343, 1.1,2.1,.524, 1.7,3.6,5.3,0.5, 0.9, 0.6,0.8,2.4, 3.4
Muggsy Bogues, GSW, PG,34,36, 5, 19.8,2.1,4.3, .494, 0.0,0.2,.000, 2.1, 4.1,.514,.494, 0.9,1.0,.861, 0.4,1.6,2.0,3.7, 1.2, 0.0,1.3,1.2, 5.1
Etdrick Bohannon, WAS, SF,25,2, 0, 2.0,0.0,0.0, , 0.0,0.0,, 0.0, 0.0,,, 0.0,0.0,, 0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0, 0.0
Keith Booth, CHI, SF,24,39, 4, 11.1,1.3,3.9, .325, 0.0,0.3,.100, 1.2, 3.6,.340,.328, 0.5,1.1,.500, 0.6,1.7,2.4,1.0, 0.6, 0.3,1.0,1.5, 3.1
Bruce Bowen, BOS, SF,27,30, 1, 16.5,0.9,3.1, .280, 0.2,0.9,.269, 0.6, 2.2,.284,.317, 0.4,0.8,.458, 0.5,1.2,1.7,0.9, 0.7, 0.3,0.4,1.7, 2.3
Earl Boykins, TOT, PG,22,22, 0, 10.0,1.4,3.6, .380, 0.1,0.8,.167, 1.2, 2.8,.443,.399, 0.1,0.1,.667, 0.3,0.5,0.8,1.5, 0.3, 0.0,0.9,0.9, 3.0
Earl Boykins, NJN, PG,22,5, 0, 10.2,2.0,4.2, .476, 0.2,1.0,.200, 1.8, 3.2,.563,.500, 0.0,0.0,, 0.2,0.6,0.8,1.2, 0.2, 0.0,1.4,0.6, 4.2
Earl Boykins, CLE, PG,22,17, 0, 10.0,1.2,3.4, .345, 0.1,0.8,.154, 1.1, 2.6,.400,.362, 0.1,0.2,.667, 0.4,0.4,0.8,1.6, 0.3, 0.0,0.8,1.0, 2.6
Shawn Bradley, DAL, C,26,49, 33, 26.4,3.4,7.1, .480, 0.0,0.1,.000, 3.4, 7.0,.485,.480, 1.8,2.3,.748, 2.7,5.3,8.0,0.8, 0.7, 3.2,1.1,3.1, 8.6
Terrell Brandon, TOT, PG,28,36, 34, 33.8,5.9,14.1, .418, 0.3,1.3,.255, 5.6, 12.8,.435,.430, 1.8,2.2,.833, 0.8,3.0,3.7,8.6, 1.8, 0.3,2.1,2.3, 13.9
Terrell Brandon, MIL, PG,28,15, 14, 33.7,5.7,13.9, .409, 0.5,1.9,.250, 5.2, 12.0,.433,.425, 1.7,2.1,.839, 0.7,2.8,3.5,6.9, 1.6, 0.2,2.4,1.7, 13.5
Terrell Brandon, MIN, PG,28,21, 20, 33.9,6.0,14.2, .425, 0.2,0.9,.263, 5.8, 13.3,.436,.433, 1.9,2.2,.830, 0.8,3.1,3.9,9.8, 1.9, 0.3,1.8,2.7, 14.2
Chucky Brown, CHH, PF,30,48, 21, 24.8,3.7,7.8, .472, 0.3,0.8,.375, 3.4, 6.9,.483,.492, 0.8,1.2,.678, 0.8,2.9,3.6,1.2, 0.3, 0.4,0.8,2.2, 8.5
Dee Brown, TOR, PG,30,49, 0, 28.1,3.8,10.1, .378, 2.8,7.1,.387, 1.1, 3.0,.356,.514, 0.8,1.1,.727, 0.3,1.8,2.1,2.9, 1.1, 0.2,1.6,1.5, 11.2
Gerald Brown, PHO, SG,23,33, 0, 7.2,1.0,2.7, .371, 0.1,0.3,.300, 0.9, 2.4,.380,.388, 0.3,0.4,.786, 0.2,0.5,0.7,0.9, 0.2, 0.0,0.7,0.6, 2.4
P.J. Brown, MIA, PF,29,50, 50, 32.2,4.6,9.5, .480, 0.0,0.0,, 4.6, 9.5,.480,.480, 2.3,2.9,.774, 2.3,4.6,6.9,1.3, 0.9, 1.0,1.4,3.3, 11.4
Randy Brown, CHI, PG,30,39, 32, 29.2,3.4,8.2, .414, 0.0,0.3,.000, 3.4, 7.9,.427,.414, 2.0,2.6,.757, 0.7,2.7,3.4,3.8, 1.7, 0.2,2.1,2.4, 8.8
Rick Brunson, NYK, PG,26,17, 0, 5.6,0.4,1.2, .286, 0.0,0.3,.000, 0.4, 0.9,.375,.286, 0.3,1.1,.278, 0.2,0.4,0.6,1.1, 0.5, 0.0,0.7,0.5, 1.0
Kobe Bryant*, LAL, SG,20,50, 50, 37.9,7.2,15.6, .465, 0.5,2.0,.267, 6.7, 13.6,.494,.482, 4.9,5.8,.839, 1.1,4.2,5.3,3.8, 1.4, 1.0,3.1,3.1, 19.9
Mark Bryant, CHI, PF,33,45, 29, 26.8,3.7,7.7, .483, 0.0,0.0,.000, 3.7, 7.7,.484,.483, 1.6,2.4,.645, 2.0,3.1,5.2,1.1, 0.8, 0.4,1.5,3.3, 9.0
Jud Buechler, DET, SF,30,50, 0, 21.1,2.0,4.8, .417, 1.2,3.0,.412, 0.8, 1.8,.424,.544, 0.3,0.4,.722, 0.6,2.1,2.7,1.1, 0.7, 0.3,0.4,1.7, 5.5
Matt Bullard, HOU, PF,31,41, 0, 10.1,1.0,2.8, .377, 0.6,1.5,.387, 0.5, 1.3,.365,.482, 0.2,0.2,.700, 0.2,0.8,1.0,0.4, 0.3, 0.1,0.3,0.7, 2.9
Scott Burrell, NJN, SF,28,32, 10, 22.1,2.3,6.5, .361, 0.9,2.3,.389, 1.5, 4.3,.346,.428, 1.1,1.3,.810, 1.0,2.7,3.7,1.4, 1.3, 0.3,0.7,2.6, 6.6
Willie Burton, CHH, SF,30,3, 0, 6.0,0.3,2.3, .143, 0.0,0.3,.000, 0.3, 2.0,.167,.143, 0.7,1.3,.500, 1.3,0.7,2.0,0.0, 0.0, 0.0,0.3,0.7, 1.3
Mitchell Butler, CLE, SG,28,31, 1, 13.5,2.2,4.5, .482, 0.4,0.9,.379, 1.8, 3.5,.509,.522, 0.7,1.0,.719, 0.4,1.0,1.4,0.7, 0.5, 0.1,0.9,1.3, 5.4
Jason Caffey, GSW, PF,25,35, 32, 25.0,3.5,7.9, .444, 0.0,0.0,.000, 3.5, 7.9,.446,.444, 1.8,2.8,.633, 2.3,3.6,5.9,0.5, 0.7, 0.3,2.1,3.2, 8.8
Marcus Camby, NYK, C,24,46, 0, 20.5,3.0,5.7, .521, 0.0,0.0,, 3.0, 5.7,.521,.521, 1.2,2.2,.553, 2.2,3.3,5.5,0.3, 0.6, 1.6,0.8,2.8, 7.2
Elden Campbell, TOT, C,30,49, 33, 29.8,4.5,9.5, .477, 0.0,0.0,.000, 4.5, 9.5,.478,.477, 3.5,5.5,.639, 2.6,5.5,8.1,1.4, 0.8, 1.5,1.6,3.2, 12.6
Elden Campbell, LAL, C,30,17, 1, 19.1,2.6,5.9, .436, 0.0,0.0,, 2.6, 5.9,.436,.436, 2.2,3.6,.613, 2.2,3.4,5.6,0.5, 0.1, 0.9,1.3,3.0, 7.4
Elden Campbell, CHH, C,30,32, 32, 35.4,5.6,11.4, .489, 0.0,0.0,.000, 5.6, 11.3,.490,.489, 4.2,6.5,.647, 2.8,6.7,9.4,1.9, 1.2, 1.8,1.8,3.4, 15.3
Antoine Carr, HOU, PF,37,18, 0, 8.4,1.2,2.9, .404, 0.0,0.1,.000, 1.2, 2.8,.412,.404, 0.3,0.4,.714, 0.5,1.2,1.7,0.5, 0.1, 0.6,0.5,1.7, 2.6
Chris Carr, TOT, SG,24,39, 4, 11.4,1.9,5.3, .371, 0.7,1.9,.373, 1.2, 3.3,.369,.439, 0.7,1.0,.675, 0.6,1.2,1.8,0.6, 0.2, 0.1,0.7,1.2, 5.3
Chris Carr, MIN, SG,24,11, 2, 7.4,0.8,2.4, .346, 0.3,0.8,.333, 0.5, 1.5,.353,.404, 0.2,0.4,.500, 0.0,1.1,1.1,0.6, 0.1, 0.1,0.4,0.8, 2.1
Chris Carr, NJN, SG,24,28, 2, 13.0,2.4,6.4, .374, 0.9,2.4,.379, 1.5, 4.0,.372,.444, 0.9,1.3,.694, 0.8,1.3,2.1,0.6, 0.3, 0.0,0.9,1.3, 6.6
Cory Carr, CHI, SG,23,42, 7, 14.9,1.7,5.1, .329, 0.1,0.7,.167, 1.6, 4.4,.355,.340, 0.6,0.8,.750, 0.2,1.0,1.2,1.6, 0.5, 0.2,1.1,1.6, 4.1
Vince Carter, TOR, SF,22,50, 49, 35.2,6.9,15.3, .450, 0.4,1.3,.288, 6.5, 14.0,.466,.463, 4.1,5.4,.761, 1.9,3.8,5.7,3.0, 1.1, 1.5,2.2,2.8, 18.3
Sam Cassell, TOT, PG,29,8, 3, 24.9,4.9,11.6, .419, 0.3,1.3,.200, 4.6, 10.4,.446,.430, 5.9,6.3,.940, 0.6,1.3,1.9,4.5, 1.1, 0.0,2.5,2.8, 15.9
Sam Cassell, NJN, PG,29,4, 3, 25.0,5.3,12.3, .429, 0.3,1.8,.143, 5.0, 10.5,.476,.439, 7.3,7.8,.935, 0.3,1.3,1.5,4.8, 0.8, 0.0,3.0,3.3, 18.0
Sam Cassell, MIL, PG,29,4, 0, 24.8,4.5,11.0, .409, 0.3,0.8,.333, 4.3, 10.3,.415,.420, 4.5,4.8,.947, 1.0,1.3,2.3,4.3, 1.5, 0.0,2.0,2.3, 13.8
Kelvin Cato, POR, C,24,43, 0, 12.7,1.3,3.0, .450, 0.0,0.0,1.000, 1.3, 3.0,.445,.453, 0.8,1.6,.507, 1.1,2.3,3.5,0.4, 0.5, 1.3,0.6,2.3, 3.5
Duane Causwell, MIA, C,30,19, 1, 7.2,1.1,1.8, .571, 0.0,0.0,, 1.1, 1.8,.571,.571, 0.2,0.6,.333, 0.7,1.1,1.8,0.1, 0.0, 0.6,0.9,1.7, 2.3
Cedric Ceballos, DAL, SF,29,13, 5, 27.1,4.5,10.8, .421, 0.8,2.2,.393, 3.7, 8.6,.429,.461, 2.6,3.8,.694, 1.8,4.8,6.5,0.9, 0.5, 0.4,2.2,1.8, 12.5
Rex Chapman, PHO, SG,31,38, 35, 31.1,4.3,12.1, .359, 1.4,4.0,.351, 2.9, 8.1,.364,.417, 2.0,2.4,.835, 0.3,2.4,2.7,2.9, 0.9, 0.2,1.4,1.2, 12.1
Calbert Cheaney, WAS, SG,27,50, 18, 25.3,3.4,8.3, .414, 0.2,0.7,.216, 3.3, 7.6,.434,.424, 0.7,1.3,.493, 0.7,2.2,2.8,1.5, 0.8, 0.3,0.8,2.9, 7.7
Pete Chilcutt, VAN, PF,30,46, 0, 15.2,1.4,3.7, .366, 0.6,1.5,.382, 0.8, 2.3,.356,.442, 0.3,0.4,.824, 0.6,1.9,2.5,0.7, 0.5, 0.3,0.6,1.1, 3.6
Chris Childs, NYK, PG,31,48, 0, 27.0,2.4,5.6, .427, 0.8,2.0,.383, 1.6, 3.6,.451,.494, 1.3,1.6,.821, 0.4,2.4,2.8,4.0, 0.9, 0.0,1.8,3.3, 6.8
Doug Christie, TOR, SG,28,50, 50, 35.4,5.0,13.0, .388, 1.0,3.2,.304, 4.1, 9.8,.415,.425, 4.1,4.9,.841, 1.2,3.0,4.1,3.7, 2.3, 0.5,2.4,2.2, 15.2
Keon Clark, DEN, C,23,28, 0, 14.6,1.3,2.9, .450, 0.0,0.0,.000, 1.3, 2.8,.456,.450, 0.8,1.3,.568, 1.3,2.1,3.4,0.4, 0.4, 1.1,0.8,1.9, 3.3
Keith Closs, LAC, C,22,15, 0, 5.8,0.8,1.5, .522, 0.0,0.1,.000, 0.8, 1.5,.545,.522, 0.5,0.7,.800, 0.3,1.3,1.7,0.0, 0.2, 0.6,0.4,0.9, 2.1
John Coker, WAS, C,27,14, 0, 7.0,0.9,2.2, .419, 0.0,0.0,, 0.9, 2.2,.419,.419, 0.4,0.4,.833, 0.5,1.1,1.6,0.0, 0.1, 0.1,0.1,1.2, 2.2
Derrick Coleman, CHH, PF,31,37, 29, 31.8,4.5,11.0, .414, 0.2,0.9,.212, 4.4, 10.1,.432,.422, 3.9,5.1,.753, 2.1,6.8,8.9,2.1, 0.6, 1.1,2.4,2.6, 13.1
Bimbo Coles, GSW, PG,30,48, 32, 26.5,3.8,8.6, .442, 0.1,0.5,.240, 3.7, 8.1,.455,.449, 1.7,2.1,.822, 0.4,2.0,2.4,4.6, 0.9, 0.2,1.7,2.4, 9.5
Marty Conlon, MIA, C,31,7, 0, 5.0,0.4,1.9, .231, 0.0,0.0,, 0.4, 1.9,.231,.231, 0.3,0.3,1.000, 0.1,0.6,0.7,0.1, 0.0, 0.1,0.4,0.9, 1.1
Tyrone Corbin, ATL, SF,36,47, 6, 22.7,2.8,7.1, .391, 0.8,2.5,.319, 2.0, 4.6,.431,.448, 1.1,1.7,.650, 0.8,2.3,3.1,0.9, 0.7, 0.1,0.9,1.6, 7.5
James Cotton, SEA, SG,23,10, 0, 5.9,0.6,1.8, .333, 0.0,0.3,.000, 0.6, 1.5,.400,.333, 1.3,1.8,.722, 0.2,0.8,1.0,0.0, 0.3, 0.0,0.3,0.6, 2.5
Chris Crawford, ATL, PF,23,42, 30, 18.7,2.6,6.1, .431, 0.3,0.8,.333, 2.4, 5.3,.446,.453, 1.4,1.7,.814, 0.9,1.3,2.1,0.6, 0.2, 0.3,1.1,2.5, 6.9
Austin Croshere, IND, PF,23,27, 0, 9.2,1.2,2.8, .427, 0.3,1.1,.276, 0.9, 1.7,.522,.480, 0.7,0.9,.870, 0.6,1.1,1.7,0.4, 0.3, 0.3,0.9,1.2, 3.4
John Crotty, TOT, PG,29,27, 0, 14.1,1.9,4.6, .411, 0.5,1.3,.389, 1.4, 3.3,.420,.468, 1.6,1.9,.860, 0.3,0.9,1.1,2.3, 0.4, 0.0,1.2,1.1, 5.9
John Crotty, POR, PG,29,3, 0, 6.3,1.3,2.7, .500, 0.3,0.3,1.000, 1.0, 2.3,.429,.563, 1.0,1.0,1.000, 0.0,0.3,0.3,1.7, 0.7, 0.0,0.0,0.3, 4.0
John Crotty, SEA, PG,29,24, 0, 15.1,2.0,4.8, .405, 0.5,1.5,.371, 1.4, 3.4,.420,.461, 1.7,2.0,.851, 0.3,0.9,1.3,2.4, 0.4, 0.0,1.4,1.3, 6.1
Terry Cummings, GSW, PF,37,50, 0, 20.2,3.7,8.5, .439, 0.0,0.0,1.000, 3.7, 8.5,.437,.440, 1.6,2.3,.711, 1.9,3.2,5.1,1.2, 0.9, 0.2,1.2,3.4, 9.1
William Cunningham, TOT, C,24,16, 6, 10.1,0.2,1.1, .167, 0.0,0.0,, 0.2, 1.1,.167,.167, 0.0,0.1,.000, 0.8,0.9,1.8,0.1, 0.1, 0.7,0.3,1.9, 0.4
William Cunningham, TOR, C,24,1, 0, 1.0,0.0,0.0, , 0.0,0.0,, 0.0, 0.0,,, 0.0,0.0,, 0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0, 0.0
William Cunningham, NJN, C,24,15, 6, 10.7,0.2,1.2, .167, 0.0,0.0,, 0.2, 1.2,.167,.167, 0.0,0.1,.000, 0.9,1.0,1.9,0.1, 0.1, 0.7,0.3,2.0, 0.4
Bill Curley, MIN, PF,26,35, 7, 10.6,0.8,2.1, .403, 0.0,0.1,.200, 0.8, 1.9,.418,.410, 0.5,0.6,.864, 0.6,0.9,1.5,0.4, 0.5, 0.3,0.3,2.4, 2.2
Dell Curry, MIL, SG,34,42, 0, 20.6,3.9,8.0, .485, 1.6,3.5,.476, 2.2, 4.5,.492,.588, 0.7,0.8,.824, 0.4,1.6,2.0,1.1, 0.9, 0.1,1.1,1.0, 10.1
Michael Curry, MIL, SF,30,50, 4, 22.9,1.8,4.1, .437, 0.0,0.3,.067, 1.8, 3.8,.466,.439, 1.3,1.6,.797, 0.4,1.8,2.2,1.6, 0.8, 0.1,0.7,2.7, 4.9
Erick Dampier, GSW, C,23,50, 50, 28.3,3.2,8.3, .389, 0.0,0.0,, 3.2, 8.3,.389,.389, 2.4,4.1,.588, 3.3,4.4,7.6,1.1, 0.5, 1.2,1.8,3.3, 8.8
Antonio Daniels, SAS, PG,23,47, 0, 13.1,1.8,3.9, .454, 0.1,0.4,.294, 1.7, 3.5,.470,.467, 1.0,1.4,.754, 0.3,0.9,1.1,2.3, 0.6, 0.1,0.9,0.8, 4.7
Kornél Dávid, CHI, SF,27,50, 6, 18.0,2.2,4.9, .449, 0.0,0.0,.000, 2.2, 4.8,.450,.449, 1.8,2.2,.811, 1.4,2.1,3.5,0.8, 0.5, 0.3,1.0,1.8, 6.2
Antonio Davis, IND, PF,30,49, 1, 25.9,3.3,7.1, .471, 0.0,0.0,, 3.3, 7.1,.471,.471, 2.8,3.9,.703, 2.4,4.7,7.0,0.7, 0.4, 0.9,1.0,2.8, 9.4
Ben Davis, NYK, PF,26,8, 0, 2.6,0.9,2.1, .412, 0.0,0.0,, 0.9, 2.1,.412,.412, 0.4,0.8,.500, 1.1,0.3,1.4,0.4, 0.0, 0.0,0.1,0.5, 2.1
Dale Davis, IND, PF,29,50, 50, 27.5,3.2,6.0, .533, 0.0,0.0,, 3.2, 6.0,.533,.533, 1.5,2.5,.618, 3.1,5.2,8.3,0.4, 0.4, 1.1,0.9,2.3, 8.0
Hubert Davis, DAL, SG,28,50, 21, 27.6,3.5,7.9, .438, 1.3,2.9,.451, 2.2, 5.1,.431,.520, 0.9,1.0,.880, 0.1,1.7,1.7,1.8, 0.4, 0.1,1.1,1.5, 9.1
Mark Davis, MIA, SF,25,4, 1, 8.8,0.5,1.5, .333, 0.0,0.0,, 0.5, 1.5,.333,.333, 1.3,1.5,.833, 0.5,1.3,1.8,0.3, 0.3, 0.0,1.8,3.0, 2.3
Ricky Davis, CHH, SG,19,46, 1, 12.1,1.8,4.3, .405, 0.0,0.3,.167, 1.7, 4.1,.420,.410, 1.0,1.3,.763, 0.9,1.0,1.8,1.3, 0.7, 0.2,1.2,1.0, 4.5
