NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rolando Blackman, DAL, SG,28,71, 69, 36.3,7.0,14.8, .473, 0.0,0.1,.000, 7.0, 14.7,.476,.473, 4.7,5.3,.873, 1.2,2.3,3.5,3.7, 0.9, 0.3,2.0,1.6, 18.7
Nate Blackwell, SAS, PG,22,10, 0, 11.2,1.5,4.1, .366, 0.2,1.1,.182, 1.3, 3.0,.433,.390, 0.5,0.6,.833, 0.2,0.4,0.6,1.8, 0.3, 0.0,0.8,1.6, 3.7
Muggsy Bogues, WSB, PG,23,79, 14, 20.6,2.1,5.4, .390, 0.0,0.2,.188, 2.1, 5.2,.398,.393, 0.7,0.9,.784, 0.4,1.3,1.7,5.1, 1.6, 0.0,1.3,1.7, 5.0
Manute Bol, WSB, C,25,77, 4, 14.8,1.0,2.1, .455, 0.0,0.0,.000, 1.0, 2.1,.457,.455, 0.3,0.6,.531, 0.9,2.6,3.6,0.2, 0.1, 2.7,0.5,2.1, 2.3
Dudley Bradley, TOT, SG,30,65, 15, 22.1,2.4,5.6, .427, 0.6,1.6,.363, 1.8, 4.0,.452,.478, 1.1,1.5,.763, 0.4,1.6,2.0,2.3, 1.8, 0.7,1.4,2.6, 6.5
Dudley Bradley, MIL, SG,30,2, 0, 2.5,0.0,0.5, .000, 0.0,0.5,.000, 0.0, 0.0,,.000, 0.0,0.0,, 0.0,0.5,0.5,0.5, 0.0, 0.0,0.0,1.0, 0.0
Dudley Bradley, NJN, SG,30,63, 15, 22.7,2.5,5.8, .429, 0.6,1.6,.366, 1.9, 4.2,.452,.479, 1.2,1.5,.763, 0.4,1.6,2.0,2.4, 1.8, 0.7,1.4,2.7, 6.7
Adrian Branch, NJN, SF,24,20, 3, 15.4,2.8,6.7, .418, 0.1,0.3,.200, 2.8, 6.5,.426,.422, 1.0,1.2,.870, 1.0,1.4,2.4,0.8, 0.8, 0.6,1.5,2.1, 6.7
Randy Breuer, MIL, C,27,81, 73, 27.9,4.8,9.7, .495, 0.0,0.0,, 4.8, 9.7,.495,.495, 2.3,3.5,.657, 2.4,4.4,6.8,1.3, 0.6, 1.3,1.3,2.4, 12.0
Frank Brickowski, SAS, C,28,70, 68, 31.8,6.1,11.5, .528, 0.0,0.1,.200, 6.1, 11.4,.530,.529, 3.8,5.0,.768, 2.4,4.5,6.9,3.8, 1.1, 0.5,3.0,3.9, 16.0
Michael Brooks, DEN, SF,29,16, 0, 8.3,1.3,3.1, .408, 0.0,0.0,, 1.3, 3.1,.408,.408, 0.2,0.3,.750, 1.2,1.6,2.8,0.8, 0.3, 0.1,0.8,1.3, 2.7
Mike Brown, CHI, C,24,46, 27, 12.8,1.7,3.8, .448, 0.0,0.0,.000, 1.7, 3.8,.451,.448, 0.9,1.5,.577, 1.4,2.0,3.5,0.6, 0.2, 0.1,0.8,1.8, 4.3
Steve Burtt, LAC, SG,25,19, 0, 16.4,3.3,7.3, .449, 0.0,0.2,.000, 3.3, 7.1,.463,.449, 2.5,3.6,.681, 0.3,1.1,1.4,2.0, 0.5, 0.3,2.1,2.9, 9.0
Michael Cage, LAC, PF,26,72, 70, 36.9,5.0,10.6, .470, 0.0,0.0,.000, 5.0, 10.6,.471,.470, 4.5,6.6,.688, 5.2,7.9,13.0,1.5, 1.3, 0.8,2.2,2.7, 14.5
Tony Campbell, LAL, SF,25,13, 1, 18.6,4.4,7.8, .564, 0.1,0.2,.333, 4.3, 7.5,.571,.569, 2.2,3.0,.718, 0.6,1.5,2.1,1.2, 0.8, 0.2,2.0,3.2, 11.0
Rick Carlisle, NYK, SG,28,26, 0, 7.8,1.1,2.6, .433, 0.2,0.7,.353, 0.9, 1.9,.460,.478, 0.4,0.4,.909, 0.2,0.3,0.5,1.2, 0.4, 0.2,0.8,1.5, 2.8
Antoine Carr, ATL, PF,26,80, 2, 18.5,3.5,6.5, .544, 0.0,0.1,.250, 3.5, 6.4,.546,.544, 1.8,2.3,.780, 1.2,2.4,3.6,1.3, 0.5, 1.0,1.5,3.4, 8.8
Joe Barry Carroll, TOT, C,29,77, 30, 26.0,5.2,12.0, .435, 0.0,0.0,.000, 5.2, 12.0,.436,.435, 2.2,2.9,.764, 1.7,4.6,6.4,1.5, 0.6, 1.4,2.1,2.5, 12.7
Joe Barry Carroll, GSW, C,29,14, 14, 29.1,5.6,14.9, .378, 0.0,0.1,.000, 5.6, 14.9,.380,.378, 4.2,5.3,.797, 1.5,5.1,6.6,1.4, 0.9, 1.8,3.1,3.3, 15.5
Joe Barry Carroll, HOU, C,29,63, 16, 25.3,5.1,11.3, .452, 0.0,0.0,.000, 5.1, 11.3,.452,.452, 1.8,2.4,.748, 1.7,4.5,6.3,1.5, 0.6, 1.3,1.9,2.4, 12.0
Bill Cartwright, NYK, C,30,82, 4, 20.4,3.5,6.4, .544, 0.0,0.0,, 3.5, 6.4,.544,.544, 4.1,5.2,.798, 1.5,3.1,4.7,1.0, 0.5, 0.5,1.6,2.9, 11.1
Terry Catledge, WSB, PF,24,70, 40, 23.0,4.2,8.4, .506, 0.0,0.0,.000, 4.2, 8.3,.508,.506, 2.2,3.4,.655, 2.6,3.1,5.7,0.9, 0.5, 0.1,1.4,2.5, 10.7
Tom Chambers, SEA, PF,28,82, 82, 32.7,7.5,16.6, .448, 0.4,1.3,.303, 7.0, 15.3,.461,.460, 5.1,6.3,.807, 1.6,4.3,6.0,2.6, 1.1, 0.6,2.5,3.6, 20.4
Maurice Cheeks*, PHI, PG,31,79, 79, 36.3,5.4,10.9, .495, 0.0,0.3,.136, 5.4, 10.7,.504,.497, 2.9,3.5,.825, 0.7,2.5,3.2,8.0, 2.1, 0.3,2.0,1.5, 13.7
Ben Coleman, TOT, PF,26,70, 24, 21.4,3.2,6.5, .499, 0.0,0.0,.000, 3.2, 6.4,.502,.499, 2.0,2.6,.762, 1.7,3.3,5.0,0.9, 0.6, 0.6,1.8,3.3, 8.5
Ben Coleman, NJN, PF,26,27, 10, 24.3,4.3,8.9, .483, 0.0,0.1,.000, 4.3, 8.8,.487,.483, 2.4,3.1,.774, 2.1,4.3,6.4,1.4, 1.0, 0.6,2.7,4.1, 11.0
Ben Coleman, PHI, PF,26,43, 14, 19.6,2.6,5.0, .516, 0.0,0.0,.000, 2.6, 4.9,.519,.516, 1.8,2.3,.752, 1.3,2.8,4.1,0.5, 0.3, 0.6,1.3,2.8, 6.9
Norris Coleman, LAC, SF,26,29, 11, 14.9,2.3,6.6, .346, 0.0,0.1,.500, 2.2, 6.5,.344,.348, 0.7,1.2,.556, 1.2,1.6,2.8,0.4, 0.4, 0.2,0.6,1.8, 5.3
Steve Colter, TOT, PG,25,68, 53, 22.3,3.0,6.5, .460, 0.0,0.1,.300, 2.9, 6.3,.464,.464, 1.1,1.4,.789, 0.9,1.7,2.5,3.8, 0.9, 0.2,1.3,1.9, 7.1
Steve Colter, PHI, PG,25,12, 0, 12.7,1.3,3.3, .375, 0.0,0.0,, 1.3, 3.3,.375,.375, 0.6,0.8,.778, 0.6,0.9,1.5,2.2, 0.5, 0.0,0.9,1.7, 3.1
Steve Colter, WSB, PG,25,56, 53, 24.3,3.4,7.2, .469, 0.1,0.2,.300, 3.3, 7.0,.473,.473, 1.2,1.5,.791, 0.9,1.9,2.8,4.2, 1.0, 0.3,1.4,2.0, 8.0
Dallas Comegys, NJN, PF,23,75, 17, 15.0,2.1,4.8, .430, 0.0,0.0,.000, 2.1, 4.8,.431,.430, 1.4,2.0,.707, 0.7,2.2,2.9,0.9, 0.5, 0.9,1.5,2.3, 5.6
Lester Conner, HOU, PG,28,52, 3, 7.7,1.0,2.1, .463, 0.0,0.1,.000, 1.0, 1.9,.495,.463, 0.6,0.8,.780, 0.4,0.3,0.7,1.1, 0.7, 0.0,0.6,0.6, 2.5
Jeff Cook, PHO, PF,31,33, 0, 10.9,0.4,1.8, .237, 0.0,0.0,.000, 0.4, 1.8,.241,.237, 0.7,0.8,.821, 1.1,2.1,3.2,0.4, 0.3, 0.2,0.4,1.9, 1.5
Michael Cooper, LAL, SG,31,61, 8, 29.4,3.1,7.9, .392, 0.9,2.9,.320, 2.2, 5.0,.434,.451, 1.6,1.9,.858, 0.8,2.9,3.7,4.7, 1.1, 0.4,1.7,2.2, 8.7
Wayne Cooper, DEN, C,31,45, 32, 19.2,2.6,6.0, .437, 0.0,0.0,.000, 2.6, 6.0,.439,.437, 1.1,1.5,.746, 2.2,3.8,6.0,0.7, 0.3, 2.1,1.3,3.2, 6.4
Tyrone Corbin, TOT, SF,25,84, 5, 20.7,3.1,6.3, .490, 0.0,0.1,.167, 3.0, 6.2,.493,.490, 1.3,1.6,.797, 1.5,2.7,4.2,1.4, 0.9, 0.2,1.2,2.2, 7.4
Tyrone Corbin, CLE, SF,25,54, 4, 21.3,2.9,6.0, .491, 0.0,0.1,.000, 2.9, 5.9,.495,.491, 1.4,1.8,.786, 1.5,2.6,4.1,1.0, 0.8, 0.3,1.2,2.4, 7.3
Tyrone Corbin, PHO, SF,25,30, 1, 19.7,3.3,6.8, .488, 0.0,0.1,.333, 3.3, 6.7,.490,.490, 1.1,1.3,.825, 1.6,2.7,4.3,2.0, 1.0, 0.1,1.3,1.8, 7.7
Dave Corzine, CHI, C,31,80, 32, 29.1,4.3,8.9, .481, 0.0,0.1,.111, 4.3, 8.8,.486,.482, 1.4,1.9,.752, 2.1,4.5,6.6,1.9, 0.5, 1.2,1.4,1.9, 10.1
Winston Crite, PHO, SF,22,29, 0, 8.9,1.2,2.3, .500, 0.0,0.0,, 1.2, 2.3,.500,.500, 0.7,0.9,.760, 0.9,1.3,2.2,0.5, 0.2, 0.3,0.9,1.4, 3.0
Pat Cummings, NYK, PF,31,62, 9, 15.3,2.3,5.0, .456, 0.0,0.0,.000, 2.3, 4.9,.458,.456, 1.0,1.3,.738, 1.3,2.5,3.8,0.6, 0.3, 0.2,1.0,2.3, 5.5
Terry Cummings, MIL, PF,26,76, 76, 34.6,8.9,18.3, .485, 0.0,0.0,.333, 8.9, 18.3,.485,.485, 3.6,5.3,.665, 2.4,4.9,7.3,2.4, 1.0, 0.6,2.2,3.6, 21.3
Earl Cureton, LAC, PF,30,69, 11, 16.3,1.9,4.5, .429, 0.0,0.0,.000, 1.9, 4.4,.433,.429, 0.5,0.9,.524, 1.4,2.5,3.9,0.9, 0.5, 0.5,0.8,2.0, 4.3
Dell Curry, CLE, SG,23,79, 8, 19.0,4.3,9.4, .458, 0.4,1.0,.346, 3.9, 8.4,.472,.477, 1.0,1.3,.782, 0.5,1.6,2.1,1.9, 1.2, 0.3,1.4,1.6, 10.0
Quintin Dailey, LAC, SG,27,67, 7, 19.1,4.9,11.3, .434, 0.0,0.2,.167, 4.9, 11.1,.439,.436, 3.6,4.7,.776, 0.9,1.4,2.3,1.6, 1.0, 0.1,1.8,1.9, 13.4
Adrian Dantley*, DET, SF,32,69, 50, 31.1,6.4,12.5, .514, 0.0,0.0,.000, 6.4, 12.5,.516,.514, 7.1,8.3,.860, 1.2,2.1,3.3,2.5, 0.6, 0.1,2.0,2.1, 20.0
Brad Daugherty, CLE, C,22,79, 78, 37.4,7.0,13.7, .510, 0.0,0.0,.000, 7.0, 13.7,.511,.510, 4.8,6.7,.716, 1.9,6.5,8.4,4.2, 0.6, 0.7,3.4,3.0, 18.7
Brad Davis, DAL, PG,32,75, 12, 19.7,2.8,5.5, .501, 0.4,1.0,.405, 2.4, 4.5,.522,.537, 1.2,1.4,.843, 0.2,1.1,1.4,4.0, 0.7, 0.2,1.2,2.0, 7.2
Charles Davis, TOT, SF,29,21, 0, 10.8,2.3,5.5, .417, 0.0,0.8,.059, 2.2, 4.7,.480,.422, 0.3,0.5,.700, 0.8,1.2,2.0,1.0, 0.1, 0.2,0.9,1.4, 5.0
Charles Davis, MIL, SF,29,5, 0, 7.8,1.2,3.6, .333, 0.0,0.4,.000, 1.2, 3.2,.375,.333, 0.0,0.0,, 0.2,0.4,0.6,0.6, 0.4, 0.2,1.0,0.8, 2.4
Charles Davis, SAS, SF,29,16, 0, 11.7,2.6,6.1, .433, 0.1,0.9,.067, 2.6, 5.1,.500,.438, 0.4,0.6,.700, 0.9,1.4,2.4,1.1, 0.0, 0.2,0.8,1.6, 5.8
Walter Davis, PHO, SF,33,68, 48, 28.7,7.2,15.2, .473, 0.5,1.4,.375, 6.6, 13.8,.483,.491, 3.0,3.4,.887, 0.5,1.9,2.3,4.1, 1.3, 0.0,1.9,1.9, 17.9
Darryl Dawkins, TOT, C,31,6, 0, 5.5,0.3,1.5, .222, 0.0,0.0,, 0.3, 1.5,.222,.222, 1.0,2.5,.400, 0.3,0.5,0.8,0.3, 0.0, 0.3,1.2,2.3, 1.7
Darryl Dawkins, UTA, C,31,4, 0, 6.5,0.3,1.8, .143, 0.0,0.0,, 0.3, 1.8,.143,.143, 1.0,3.0,.333, 0.5,0.8,1.3,0.3, 0.0, 0.3,1.0,2.5, 1.5
Darryl Dawkins, DET, C,31,2, 0, 3.5,0.5,1.0, .500, 0.0,0.0,, 0.5, 1.0,.500,.500, 1.0,1.5,.667, 0.0,0.0,0.0,0.5, 0.0, 0.5,1.5,2.0, 2.0
Johnny Dawkins, SAS, PG,24,65, 61, 33.5,6.2,12.8, .485, 0.3,0.9,.311, 5.9, 11.9,.499,.496, 3.0,3.4,.896, 1.0,2.1,3.1,7.4, 1.4, 0.0,2.4,1.5, 15.8
Darren Daye, BOS, SF,27,47, 8, 13.9,2.4,4.6, .516, 0.0,0.0,.000, 2.4, 4.6,.519,.516, 1.3,1.9,.678, 0.6,1.0,1.6,1.5, 0.6, 0.1,0.9,1.4, 6.0
James Donaldson, DAL, C,30,81, 81, 31.1,2.6,4.7, .558, 0.0,0.0,, 2.6, 4.7,.558,.558, 1.8,2.3,.778, 3.0,6.3,9.3,0.8, 0.5, 1.3,1.4,2.2, 7.0
Billy Donovan, NYK, PG,22,44, 0, 8.3,1.0,2.5, .404, 0.0,0.2,.000, 1.0, 2.3,.431,.404, 0.4,0.5,.810, 0.1,0.5,0.6,2.0, 0.4, 0.0,1.0,0.8, 2.4
Greg Dreiling, IND, C,25,20, 0, 3.7,0.4,0.9, .471, 0.0,0.0,, 0.4, 0.9,.471,.471, 0.9,1.3,.692, 0.2,0.7,0.9,0.3, 0.1, 0.2,0.6,1.0, 1.7
Larry Drew, LAC, PG,29,74, 51, 27.4,4.4,9.7, .456, 0.4,1.2,.289, 4.1, 8.5,.479,.474, 1.1,1.5,.769, 0.3,1.3,1.6,5.2, 0.9, 0.0,2.1,1.5, 10.3
Clyde Drexler*, POR, SG,25,81, 80, 37.8,10.5,20.7, .506, 0.1,0.6,.212, 10.3, 20.1,.515,.509, 5.9,7.2,.811, 3.2,3.4,6.6,5.8, 2.5, 0.6,2.9,3.1, 27.0
Kevin Duckworth, POR, C,23,78, 50, 28.5,5.8,11.6, .496, 0.0,0.0,, 5.8, 11.6,.496,.496, 4.2,5.5,.770, 2.9,4.5,7.4,0.8, 0.4, 0.4,2.3,3.6, 15.8
Chris Dudley, CLE, C,22,55, 1, 9.3,1.2,2.5, .474, 0.0,0.0,, 1.2, 2.5,.474,.474, 0.7,1.3,.563, 1.3,1.3,2.6,0.4, 0.2, 0.3,0.6,1.6, 3.1
Joe Dumars*, DET, SG,24,82, 82, 33.3,5.5,11.7, .472, 0.0,0.2,.211, 5.5, 11.5,.477,.474, 3.1,3.8,.815, 0.8,1.7,2.4,4.7, 1.1, 0.2,2.1,1.9, 14.2
T.R. Dunn, DEN, SG,32,82, 1, 18.7,0.9,1.9, .449, 0.0,0.0,.000, 0.9, 1.9,.452,.449, 0.5,0.6,.769, 1.3,1.6,2.9,1.1, 1.2, 0.1,0.3,1.9, 2.2
Mark Eaton, UTA, C,31,82, 82, 33.3,2.8,6.6, .418, 0.0,0.0,, 2.8, 6.6,.418,.418, 1.5,2.3,.623, 2.8,5.9,8.7,0.7, 0.5, 3.7,1.6,3.9, 7.0
Franklin Edwards, SAC, PG,28,16, 11, 25.9,3.4,7.2, .470, 0.0,0.1,.000, 3.4, 7.1,.478,.470, 1.5,2.0,.750, 0.3,0.9,1.2,5.8, 0.6, 0.1,2.9,0.6, 8.3
James Edwards, TOT, C,32,69, 44, 24.7,4.4,9.3, .470, 0.0,0.0,.000, 4.4, 9.3,.470,.470, 3.0,4.7,.654, 1.7,4.2,6.0,1.1, 0.2, 0.5,1.9,3.1, 11.8
James Edwards, PHO, C,32,43, 42, 32.0,5.9,12.6, .469, 0.0,0.0,.000, 5.9, 12.6,.470,.469, 3.8,6.0,.635, 2.3,5.5,7.8,1.7, 0.3, 0.7,2.5,3.7, 15.7
James Edwards, DET, C,32,26, 2, 12.6,1.8,3.9, .475, 0.0,0.0,, 1.8, 3.9,.475,.475, 1.7,2.3,.738, 0.8,2.1,3.0,0.2, 0.1, 0.2,0.8,2.2, 5.4
Craig Ehlo, CLE, SG,26,79, 27, 21.6,2.9,6.1, .466, 0.3,0.8,.344, 2.6, 5.3,.485,.489, 1.1,1.7,.674, 1.1,2.4,3.5,2.6, 1.0, 0.4,1.4,2.3, 7.1
Dale Ellis, SEA, SG,27,75, 73, 37.2,10.2,20.3, .503, 1.4,3.5,.413, 8.8, 16.8,.521,.538, 4.0,5.3,.767, 2.2,2.3,4.5,2.6, 1.0, 0.1,2.3,2.9, 25.8
Chris Engler, NJN, C,28,54, 0, 7.4,0.7,1.6, .409, 0.0,0.0,, 0.7, 1.6,.409,.409, 0.6,0.6,.886, 0.6,1.2,1.8,0.3, 0.2, 0.1,0.5,1.4, 1.9
Alex English*, DEN, SF,34,80, 80, 35.2,10.5,21.3, .495, 0.0,0.1,.000, 10.5, 21.2,.496,.495, 3.9,4.7,.828, 2.1,2.6,4.7,4.7, 0.9, 0.3,2.3,2.4, 25.0
Mike Evans, DEN, PG,32,56, 0, 11.7,2.5,5.5, .453, 0.6,1.6,.396, 1.8, 3.9,.477,.511, 0.5,0.7,.811, 0.2,0.7,0.9,1.4, 0.6, 0.1,0.8,1.4, 6.1
Patrick Ewing*, NYK, C,25,82, 82, 31.0,8.0,14.4, .555, 0.0,0.0,.000, 8.0, 14.4,.556,.555, 4.2,5.8,.716, 3.0,5.3,8.2,1.5, 1.3, 3.0,3.5,4.0, 20.2
Jim Farmer, DAL, SG,23,30, 0, 5.2,0.9,2.3, .377, 0.0,0.2,.000, 0.9, 2.1,.413,.377, 0.3,0.3,.900, 0.3,0.3,0.6,0.5, 0.1, 0.0,0.7,0.6, 2.0
Dave Feitl, GSW, C,25,70, 19, 16.1,2.6,5.8, .450, 0.0,0.1,.000, 2.6, 5.7,.455,.450, 1.3,1.9,.701, 1.2,3.6,4.8,0.8, 0.2, 0.1,1.2,2.1, 6.5
Kenny Fields, LAC, SF,25,7, 0, 22.0,2.3,5.1, .444, 0.0,0.0,, 2.3, 5.1,.444,.444, 2.9,3.7,.769, 1.9,2.3,4.1,1.4, 0.7, 0.3,2.7,2.4, 7.4
Vern Fleming, IND, PG,25,80, 80, 34.2,5.5,10.6, .523, 0.0,0.2,.000, 5.5, 10.4,.531,.523, 2.8,3.5,.802, 1.3,3.2,4.6,7.1, 1.4, 0.1,2.2,2.8, 13.9
Sleepy Floyd, TOT, PG,27,77, 73, 32.6,5.5,12.6, .433, 0.2,0.9,.194, 5.3, 11.6,.453,.441, 3.9,4.6,.850, 1.0,2.8,3.8,7.1, 1.2, 0.2,2.9,2.5, 15.0
Sleepy Floyd, GSW, PG,27,18, 18, 37.8,7.3,16.7, .439, 0.1,1.1,.050, 7.3, 15.6,.466,.440, 6.4,7.7,.835, 1.4,3.6,5.1,9.9, 1.5, 0.1,3.7,2.6, 21.2
Sleepy Floyd, HOU, PG,27,59, 55, 31.1,4.9,11.3, .431, 0.2,0.9,.250, 4.7, 10.4,.446,.441, 3.1,3.6,.860, 0.9,2.6,3.5,6.2, 1.2, 0.2,2.6,2.4, 13.1
Tellis Frank, GSW, PF,22,78, 29, 20.5,3.1,7.2, .428, 0.0,0.0,.000, 3.1, 7.2,.429,.428, 1.9,2.7,.725, 1.2,3.0,4.2,1.4, 0.7, 0.3,1.4,3.4, 8.1
World B. Free, HOU, SG,34,58, 0, 11.8,2.5,6.0, .409, 0.1,0.6,.229, 2.3, 5.4,.429,.420, 1.4,1.7,.800, 0.2,0.5,0.8,1.0, 0.3, 0.1,0.8,1.3, 6.4
Kevin Gamble, POR, SF,22,9, 0, 2.1,0.0,0.3, .000, 0.0,0.1,.000, 0.0, 0.2,.000,.000, 0.0,0.0,, 0.2,0.1,0.3,0.1, 0.2, 0.0,0.2,0.2, 0.0
Winston Garland, GSW, PG,23,67, 62, 31.7,5.1,11.6, .439, 0.2,0.6,.333, 4.9, 11.0,.444,.447, 2.1,2.3,.879, 1.0,2.4,3.4,6.4, 1.7, 0.1,2.5,2.8, 12.4
Armen Gilliam, PHO, PF,23,55, 53, 32.9,6.2,13.1, .475, 0.0,0.0,, 6.2, 13.1,.475,.475, 2.4,3.5,.679, 2.4,5.5,7.9,1.3, 1.1, 0.5,2.2,2.6, 14.8
