NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Lavoy Allen, IND, C,25,63, 0, 17.0,2.2,4.7, .472, 0.0,0.0,, 2.2, 4.7,.472,.472, 0.5,0.7,.702, 2.0,3.2,5.1,1.2, 0.2, 0.7,0.6,1.6, 5.0
Tony Allen, MEM, SG,33,63, 41, 26.2,3.6,7.2, .495, 0.2,0.5,.345, 3.4, 6.8,.505,.505, 1.3,2.0,.627, 1.6,2.8,4.4,1.4, 2.0, 0.5,1.4,2.6, 8.6
Al-Farouq Aminu, DAL, SF,24,74, 3, 18.5,2.0,4.8, .412, 0.5,1.7,.274, 1.5, 3.1,.485,.459, 1.1,1.6,.712, 1.5,3.1,4.6,0.8, 0.9, 0.8,0.7,1.9, 5.6
Lou Amundson, TOT, PF,32,53, 35, 17.7,2.1,4.8, .427, 0.0,0.0,.000, 2.1, 4.8,.429,.427, 0.8,1.6,.471, 1.8,3.3,5.1,1.3, 0.4, 1.0,1.2,2.4, 4.9
Lou Amundson, CLE, PF,32,12, 0, 6.6,0.3,1.0, .333, 0.0,0.0,, 0.3, 1.0,.333,.333, 0.3,0.4,.600, 0.4,1.3,1.7,0.4, 0.1, 0.0,0.4,0.9, 0.9
Lou Amundson, NYK, PF,32,41, 35, 20.9,2.6,5.9, .432, 0.0,0.0,.000, 2.6, 5.9,.434,.432, 0.9,2.0,.463, 2.2,3.9,6.0,1.6, 0.5, 1.3,1.4,2.8, 6.0
Chris Andersen, MIA, C,36,60, 20, 18.9,2.0,3.5, .580, 0.1,0.2,.308, 1.9, 3.2,.598,.589, 1.3,1.9,.667, 1.3,3.7,5.0,0.7, 0.4, 1.0,0.7,1.5, 5.3
Alan Anderson, BRK, SG,32,74, 19, 23.6,2.6,5.9, .443, 1.0,2.8,.348, 1.6, 3.1,.530,.526, 1.1,1.4,.812, 0.4,2.3,2.8,1.1, 0.8, 0.1,0.8,2.0, 7.4
Kyle Anderson, SAS, SF,21,33, 8, 10.8,0.9,2.7, .348, 0.1,0.3,.273, 0.8, 2.4,.359,.365, 0.3,0.4,.643, 0.2,2.0,2.2,0.8, 0.5, 0.2,0.3,0.8, 2.2
Ryan Anderson, NOP, PF,26,61, 5, 27.5,4.8,12.0, .399, 2.0,5.9,.340, 2.8, 6.1,.457,.483, 2.1,2.5,.854, 1.8,3.1,4.8,0.9, 0.5, 0.3,1.0,1.9, 13.7
Giannis Antetokounmpo, MIL, SG,20,81, 71, 31.4,4.7,9.6, .491, 0.1,0.5,.159, 4.6, 9.1,.511,.496, 3.2,4.3,.741, 1.2,5.5,6.7,2.6, 0.9, 1.0,2.1,3.1, 12.7
Carmelo Anthony, NYK, SF,30,40, 40, 35.7,9.0,20.2, .444, 1.5,4.5,.341, 7.4, 15.7,.474,.482, 4.7,5.9,.797, 1.8,4.8,6.6,3.1, 1.0, 0.4,2.2,2.2, 24.2
Joel Anthony, DET, C,32,49, 0, 8.3,0.7,1.3, .581, 0.0,0.0,, 0.7, 1.3,.581,.581, 0.3,0.4,.682, 0.7,1.2,1.9,0.1, 0.2, 1.0,0.2,1.1, 1.8
Pero Antić, ATL, C,32,63, 3, 16.5,1.7,4.7, .365, 0.8,2.7,.301, 0.9, 2.0,.455,.453, 1.4,2.0,.715, 0.9,2.1,3.0,0.8, 0.3, 0.2,0.8,2.1, 5.7
Trevor Ariza, HOU, SF,29,82, 82, 35.7,4.5,11.1, .402, 2.4,6.8,.350, 2.1, 4.3,.485,.509, 1.5,1.7,.853, 0.9,4.7,5.6,2.5, 1.9, 0.2,1.7,2.3, 12.8
Darrell Arthur, DEN, PF,26,58, 4, 17.0,2.7,6.6, .404, 0.4,1.9,.236, 2.2, 4.7,.471,.438, 0.8,1.0,.780, 0.9,2.0,2.9,1.0, 0.8, 0.4,0.8,2.5, 6.6
Ömer Aşık, NOP, C,28,76, 76, 26.1,2.8,5.4, .517, 0.0,0.0,, 2.8, 5.4,.517,.517, 1.7,3.0,.582, 3.2,6.6,9.8,0.9, 0.4, 0.7,1.3,1.9, 7.3
D.J. Augustin, TOT, PG,27,82, 14, 24.0,3.1,7.9, .399, 1.0,3.0,.337, 2.1, 4.9,.436,.463, 2.2,2.5,.868, 0.2,1.7,2.0,4.3, 0.6, 0.0,1.8,1.1, 9.5
D.J. Augustin, DET, PG,27,54, 13, 23.8,3.5,8.5, .410, 0.9,2.8,.327, 2.6, 5.8,.450,.463, 2.7,3.1,.870, 0.2,1.6,1.9,4.9, 0.6, 0.0,2.0,1.1, 10.6
D.J. Augustin, OKC, PG,27,28, 1, 24.2,2.5,6.6, .371, 1.2,3.4,.354, 1.3, 3.2,.389,.462, 1.1,1.3,.861, 0.3,1.9,2.2,3.1, 0.6, 0.0,1.3,1.1, 7.3
Jeff Ayres, SAS, PF,27,51, 0, 7.5,1.1,1.9, .579, 0.0,0.0,, 1.1, 1.9,.579,.579, 0.5,0.7,.750, 0.7,1.6,2.3,0.3, 0.2, 0.2,0.5,1.2, 2.7
Luke Babbitt, NOP, SF,25,63, 19, 13.2,1.5,3.0, .479, 0.9,1.8,.513, 0.5, 1.2,.429,.633, 0.2,0.3,.684, 0.2,1.6,1.8,0.4, 0.3, 0.2,0.4,1.0, 4.1
Cameron Bairstow, CHI, PF,24,18, 1, 3.6,0.2,0.8, .214, 0.0,0.0,, 0.2, 0.8,.214,.214, 0.2,0.3,.800, 0.3,0.1,0.4,0.1, 0.1, 0.1,0.2,0.4, 0.6
Leandro Barbosa, GSW, SG,32,66, 1, 14.9,2.8,5.8, .474, 0.7,1.7,.384, 2.1, 4.2,.511,.530, 0.9,1.1,.784, 0.3,1.0,1.4,1.5, 0.6, 0.1,0.7,1.3, 7.1
J.J. Barea, DAL, PG,30,77, 10, 17.7,2.9,7.0, .420, 0.7,2.2,.323, 2.2, 4.8,.463,.470, 1.0,1.2,.809, 0.3,1.4,1.7,3.4, 0.4, 0.0,0.9,1.4, 7.5
Andrea Bargnani, NYK, C,29,29, 22, 27.1,5.7,12.4, .454, 0.5,1.4,.366, 5.1, 11.0,.466,.475, 3.0,3.7,.813, 1.1,3.3,4.4,1.6, 0.1, 0.9,1.4,1.8, 14.8
Harrison Barnes, GSW, SF,22,82, 82, 28.3,3.9,8.0, .482, 1.1,2.6,.405, 2.8, 5.4,.519,.548, 1.3,1.8,.720, 1.4,4.1,5.5,1.4, 0.7, 0.2,0.9,1.8, 10.1
Matt Barnes, LAC, SF,34,76, 74, 29.9,3.6,8.2, .444, 1.8,4.9,.362, 1.9, 3.3,.569,.553, 1.0,1.3,.779, 0.7,3.3,4.0,1.5, 0.9, 0.7,1.1,3.2, 10.1
Earl Barron, PHO, C,33,16, 1, 8.9,0.8,2.4, .308, 0.1,0.3,.500, 0.6, 2.2,.286,.333, 0.4,0.8,.500, 0.9,0.9,1.8,0.3, 0.3, 0.1,0.3,1.6, 2.0
Will Barton, TOT, SG,24,58, 0, 16.9,2.6,6.1, .425, 0.4,1.5,.271, 2.2, 4.6,.474,.458, 1.3,1.6,.787, 0.4,2.3,2.8,1.4, 0.8, 0.3,1.1,1.2, 6.8
Will Barton, POR, SG,24,30, 0, 10.0,1.3,3.3, .380, 0.1,0.6,.222, 1.1, 2.7,.415,.400, 0.3,0.5,.667, 0.1,1.0,1.1,0.9, 0.5, 0.1,0.6,0.7, 3.0
Will Barton, DEN, SG,24,28, 0, 24.4,4.0,9.0, .443, 0.7,2.4,.284, 3.3, 6.6,.500,.480, 2.3,2.8,.810, 0.8,3.8,4.6,1.9, 1.2, 0.5,1.6,1.8, 11.0
Brandon Bass, BOS, PF,29,82, 43, 23.5,4.2,8.3, .504, 0.1,0.4,.281, 4.1, 7.9,.515,.510, 2.1,2.6,.790, 1.7,3.2,4.9,1.3, 0.5, 0.4,1.0,1.7, 10.6
Nicolas Batum, POR, SF,26,71, 71, 33.5,3.4,8.5, .400, 1.4,4.4,.324, 2.0, 4.1,.481,.483, 1.2,1.4,.857, 0.9,5.0,5.9,4.8, 1.1, 0.6,1.9,1.5, 9.4
Jerryd Bayless, MIL, PG,26,77, 4, 22.3,2.9,6.7, .426, 0.5,1.6,.308, 2.4, 5.1,.462,.462, 1.6,1.8,.883, 0.3,2.5,2.7,3.0, 0.8, 0.2,1.7,2.1, 7.8
Aron Baynes, SAS, C,28,70, 17, 16.0,2.6,4.7, .566, 0.0,0.1,.250, 2.6, 4.6,.570,.567, 1.3,1.5,.865, 1.6,3.0,4.5,0.5, 0.2, 0.3,0.9,2.3, 6.6
Kent Bazemore, ATL, SG,25,75, 10, 17.7,1.9,4.4, .426, 0.6,1.8,.364, 1.2, 2.7,.467,.498, 0.8,1.3,.600, 0.3,2.7,3.0,1.0, 0.7, 0.4,1.0,1.7, 5.2
Bradley Beal, WAS, SG,21,63, 59, 33.4,5.8,13.5, .427, 1.7,4.1,.409, 4.1, 9.4,.434,.489, 2.1,2.6,.783, 0.9,2.9,3.8,3.1, 1.2, 0.3,2.0,2.2, 15.3
Michael Beasley, MIA, PF,26,24, 1, 21.0,3.8,8.8, .434, 0.3,1.4,.235, 3.5, 7.4,.472,.453, 0.8,1.1,.769, 0.5,3.2,3.7,1.3, 0.6, 0.5,1.5,2.8, 8.8
Marco Belinelli, SAS, SG,28,62, 9, 22.4,3.2,7.6, .423, 1.4,3.7,.374, 1.8, 3.9,.471,.515, 1.4,1.6,.848, 0.4,2.1,2.5,1.5, 0.5, 0.0,1.0,1.4, 9.2
Jerrelle Benimon, UTA, PF,23,2, 0, 1.5,0.0,0.0, , 0.0,0.0,, 0.0, 0.0,,, 0.0,0.0,, 0.5,1.0,1.5,0.0, 0.0, 0.0,0.5,0.0, 0.0
Anthony Bennett, MIN, PF,21,57, 3, 15.7,2.2,5.2, .421, 0.1,0.4,.304, 2.1, 4.8,.431,.433, 0.7,1.1,.641, 0.9,2.9,3.8,0.8, 0.5, 0.3,0.6,1.5, 5.2
Patrick Beverley, HOU, PG,26,56, 55, 30.8,3.6,9.5, .383, 2.1,5.8,.356, 1.6, 3.7,.426,.492, 0.8,1.1,.750, 1.2,3.0,4.2,3.4, 1.1, 0.4,1.5,3.3, 10.1
Sim Bhullar, SAC, C,22,3, 0, 1.0,0.3,0.7, .500, 0.0,0.0,, 0.3, 0.7,.500,.500, 0.0,0.0,, 0.0,0.3,0.3,0.3, 0.0, 0.3,0.0,0.0, 0.7
Bismack Biyombo, CHO, C,22,64, 21, 19.4,1.6,2.9, .543, 0.0,0.0,, 1.6, 2.9,.543,.543, 1.6,2.7,.583, 2.5,3.9,6.4,0.3, 0.3, 1.5,0.8,2.2, 4.8
Tarik Black, TOT, C,23,63, 39, 19.0,2.5,4.3, .575, 0.0,0.0,.000, 2.5, 4.3,.577,.575, 1.0,1.9,.551, 2.3,3.6,5.8,0.7, 0.3, 0.4,0.8,2.5, 6.0
Tarik Black, HOU, C,23,25, 12, 15.7,1.8,3.3, .542, 0.0,0.0,.000, 1.8, 3.3,.549,.542, 0.6,1.2,.517, 2.3,2.8,5.1,0.3, 0.2, 0.1,0.8,2.2, 4.2
Tarik Black, LAL, C,23,38, 27, 21.1,2.9,5.0, .589, 0.0,0.0,, 2.9, 5.0,.589,.589, 1.3,2.3,.562, 2.2,4.1,6.3,0.9, 0.3, 0.6,0.8,2.7, 7.2
DeJuan Blair, WAS, PF,25,29, 0, 6.2,0.9,2.0, .456, 0.0,0.0,, 0.9, 2.0,.456,.456, 0.1,0.2,.667, 0.6,1.4,1.9,0.1, 0.2, 0.0,0.4,1.4, 1.9
Steve Blake, POR, PG,34,81, 0, 18.9,1.5,4.0, .373, 1.0,2.7,.352, 0.6, 1.3,.417,.491, 0.4,0.5,.707, 0.2,1.5,1.7,3.6, 0.5, 0.1,1.3,1.5, 4.3
Eric Bledsoe, PHO, PG,25,81, 81, 34.6,5.8,12.9, .447, 1.1,3.4,.324, 4.7, 9.6,.491,.489, 4.4,5.4,.800, 0.9,4.3,5.2,6.1, 1.6, 0.6,3.4,2.3, 17.0
Vander Blue, LAL, SG,22,2, 1, 37.0,4.5,15.0, .300, 1.0,5.0,.200, 3.5, 10.0,.350,.333, 1.0,2.5,.400, 1.0,3.5,4.5,4.0, 1.5, 0.0,3.0,2.0, 11.0
Bojan Bogdanović, BRK, SF,25,78, 28, 23.8,3.3,7.4, .453, 1.2,3.3,.355, 2.2, 4.1,.531,.532, 1.1,1.4,.821, 0.6,2.1,2.7,0.9, 0.4, 0.1,1.0,1.3, 9.0
Andrew Bogut, GSW, C,30,67, 65, 23.6,3.0,5.3, .563, 0.0,0.0,, 3.0, 5.3,.563,.563, 0.3,0.6,.524, 2.1,6.0,8.1,2.7, 0.6, 1.7,1.6,2.8, 6.3
Matt Bonner, SAS, PF,34,72, 19, 13.0,1.3,3.2, .409, 0.6,1.8,.365, 0.7, 1.4,.462,.509, 0.4,0.5,.811, 0.4,1.2,1.6,0.7, 0.1, 0.2,0.2,0.9, 3.7
Trevor Booker, UTA, PF,27,79, 5, 19.8,2.9,5.9, .487, 0.4,1.1,.345, 2.5, 4.8,.518,.518, 1.1,1.9,.581, 1.8,3.3,5.0,1.1, 0.5, 0.5,1.1,1.8, 7.2
Carlos Boozer, LAL, PF,33,71, 26, 23.8,5.2,10.5, .499, 0.0,0.0,, 5.2, 10.5,.499,.499, 1.3,2.1,.627, 1.6,5.2,6.8,1.3, 0.6, 0.2,1.3,2.6, 11.8
Chris Bosh, MIA, C,30,44, 44, 35.4,7.8,16.9, .460, 1.4,3.8,.375, 6.4, 13.1,.485,.503, 4.1,5.3,.772, 1.0,6.0,7.0,2.2, 0.9, 0.6,2.2,1.6, 21.1
Avery Bradley, BOS, SG,24,77, 77, 31.5,5.6,13.1, .429, 1.6,4.6,.352, 4.0, 8.6,.470,.490, 1.0,1.3,.790, 0.6,2.5,3.1,1.8, 1.1, 0.2,1.4,2.3, 13.9
Elton Brand, ATL, C,35,36, 4, 13.5,1.2,2.6, .442, 0.0,0.0,.000, 1.2, 2.6,.447,.442, 0.3,0.6,.522, 0.8,2.0,2.8,0.6, 0.5, 0.7,0.5,1.5, 2.7
Corey Brewer, TOT, SF,28,80, 17, 26.1,4.3,10.1, .426, 0.8,2.9,.268, 3.5, 7.1,.491,.465, 2.1,2.8,.743, 1.0,2.7,3.7,2.2, 1.4, 0.2,1.6,2.2, 11.5
Corey Brewer, MIN, SF,28,24, 16, 28.3,3.9,9.4, .418, 0.3,1.7,.195, 3.6, 7.7,.467,.436, 2.3,3.3,.705, 1.3,2.6,3.9,3.3, 2.3, 0.2,2.1,2.6, 10.5
Corey Brewer, HOU, SF,28,56, 1, 25.1,4.4,10.4, .429, 1.0,3.5,.284, 3.5, 6.9,.503,.477, 2.0,2.6,.764, 0.9,2.8,3.6,1.7, 1.1, 0.3,1.4,2.0, 11.9
Aaron Brooks, CHI, PG,30,82, 21, 23.0,4.2,10.0, .421, 1.5,3.8,.387, 2.7, 6.1,.442,.495, 1.8,2.1,.833, 0.4,1.6,2.0,3.2, 0.7, 0.2,1.9,2.3, 11.6
Jabari Brown, LAL, SG,22,19, 5, 29.9,3.7,8.9, .412, 1.2,3.3,.371, 2.5, 5.7,.435,.479, 3.4,4.5,.753, 0.2,1.7,1.9,2.1, 0.6, 0.1,1.7,1.7, 11.9
Lorenzo Brown, MIN, PG,24,29, 7, 18.9,1.8,4.2, .426, 0.2,1.0,.214, 1.6, 3.2,.489,.451, 0.4,0.7,.632, 0.5,1.9,2.4,3.1, 1.0, 0.2,1.0,1.7, 4.2
Markel Brown, BRK, SG,23,47, 29, 16.6,1.6,4.5, .362, 0.4,1.4,.266, 1.3, 3.1,.404,.402, 1.0,1.2,.825, 0.3,1.9,2.3,0.8, 0.7, 0.3,0.6,1.2, 4.6
Shannon Brown, MIA, SG,29,5, 2, 17.8,1.4,3.8, .368, 0.6,1.4,.429, 0.8, 2.4,.333,.447, 0.6,0.8,.750, 0.0,0.2,0.2,0.6, 0.8, 0.0,0.8,1.6, 4.0
Kobe Bryant*, LAL, SG,36,35, 35, 34.5,7.6,20.4, .373, 1.5,5.3,.293, 6.1, 15.1,.401,.411, 5.6,6.9,.813, 0.7,4.9,5.7,5.6, 1.3, 0.2,3.7,1.9, 22.3
Chase Budinger, MIN, SF,26,67, 4, 19.2,2.5,5.8, .433, 0.8,2.1,.364, 1.7, 3.7,.474,.500, 1.0,1.2,.827, 0.5,2.5,3.0,1.0, 0.7, 0.1,0.7,1.1, 6.8
Reggie Bullock, TOT, SF,23,36, 2, 9.4,0.7,1.9, .343, 0.4,1.3,.326, 0.3, 0.7,.375,.450, 0.2,0.3,.667, 0.0,1.4,1.4,0.2, 0.3, 0.1,0.2,0.5, 1.9
Reggie Bullock, LAC, SF,23,25, 2, 10.5,0.9,2.2, .426, 0.6,1.6,.385, 0.3, 0.6,.533,.565, 0.2,0.2,.800, 0.0,1.6,1.6,0.2, 0.4, 0.1,0.2,0.7, 2.6
Reggie Bullock, PHO, SF,23,11, 0, 6.8,0.1,1.5, .063, 0.0,0.6,.000, 0.1, 0.8,.111,.063, 0.2,0.4,.500, 0.1,0.8,0.9,0.2, 0.1, 0.2,0.2,0.2, 0.4
Trey Burke, UTA, PG,22,76, 43, 30.1,4.9,13.2, .368, 1.6,5.1,.318, 3.2, 8.1,.400,.430, 1.4,1.9,.752, 0.4,2.3,2.7,4.3, 0.9, 0.2,1.6,1.6, 12.8
Alec Burks, UTA, SG,23,27, 27, 33.3,4.5,11.1, .403, 1.0,2.5,.382, 3.5, 8.6,.409,.447, 3.9,4.8,.822, 0.7,3.5,4.2,3.0, 0.6, 0.2,1.9,2.4, 13.9
Caron Butler, DET, SF,34,78, 21, 20.8,2.1,5.1, .407, 1.1,2.8,.379, 1.0, 2.3,.441,.511, 0.7,0.8,.902, 0.3,2.2,2.5,1.0, 0.6, 0.1,0.6,1.5, 5.9
Jimmy Butler, CHI, SG,25,65, 65, 38.7,6.5,14.0, .462, 1.1,3.0,.378, 5.4, 11.1,.484,.502, 5.9,7.1,.834, 1.8,4.1,5.8,3.3, 1.8, 0.6,1.4,1.7, 20.0
Rasual Butler, WAS, SF,35,75, 1, 20.1,2.9,6.9, .422, 1.2,3.1,.387, 1.7, 3.8,.450,.510, 0.7,0.9,.791, 0.4,2.3,2.6,0.8, 0.4, 0.3,0.6,1.3, 7.7
Dwight Buycks, LAL, PG,25,6, 0, 20.5,3.0,6.7, .450, 1.2,1.8,.636, 1.8, 4.8,.379,.538, 1.5,1.7,.900, 0.3,1.7,2.0,2.3, 0.5, 0.0,2.0,0.5, 8.7
Will Bynum, WAS, SG,32,7, 0, 9.6,1.4,4.4, .323, 0.0,1.3,.000, 1.4, 3.1,.455,.323, 0.3,0.6,.500, 0.3,0.6,0.9,2.6, 0.1, 0.1,1.1,1.3, 3.1
Bruno Caboclo, TOR, SF,19,8, 0, 2.9,0.5,1.5, .333, 0.3,0.4,.667, 0.3, 1.1,.222,.417, 0.0,0.0,, 0.1,0.1,0.3,0.0, 0.0, 0.1,0.5,0.4, 1.3
Nick Calathes, MEM, SG,25,58, 0, 14.4,1.8,4.3, .421, 0.2,0.7,.256, 1.6, 3.5,.456,.443, 0.4,0.8,.533, 0.3,1.5,1.8,2.5, 1.1, 0.1,1.1,1.7, 4.2
José Calderón, NYK, PG,33,42, 42, 30.2,3.5,8.4, .415, 1.4,3.4,.415, 2.1, 5.0,.415,.499, 0.7,0.8,.906, 0.5,2.5,3.0,4.7, 0.7, 0.0,1.8,1.8, 9.1
Kentavious Caldwell-Pope, DET, SG,21,82, 82, 31.5,4.8,11.9, .401, 1.9,5.4,.345, 2.9, 6.4,.449,.480, 1.3,1.9,.696, 0.6,2.5,3.1,1.3, 1.1, 0.2,1.1,2.0, 12.7
Isaiah Canaan, TOT, PG,23,47, 21, 20.0,3.1,8.0, .386, 1.9,5.2,.370, 1.2, 2.8,.417,.507, 1.0,1.3,.817, 0.4,1.5,1.9,2.1, 0.6, 0.1,1.3,1.8, 9.2
Isaiah Canaan, HOU, PG,23,25, 9, 14.8,2.1,5.2, .405, 1.3,3.4,.381, 0.8, 1.9,.447,.527, 0.6,0.8,.762, 0.4,0.9,1.3,1.2, 0.6, 0.0,0.9,1.1, 6.2
Isaiah Canaan, PHI, PG,23,22, 12, 25.9,4.2,11.2, .377, 2.7,7.4,.364, 1.5, 3.9,.400,.496, 1.5,1.8,.846, 0.3,2.1,2.5,3.1, 0.7, 0.1,1.8,2.5, 12.6
Clint Capela, HOU, C,20,12, 0, 7.5,1.2,2.4, .483, 0.0,0.0,, 1.2, 2.4,.483,.483, 0.3,1.9,.174, 0.8,2.2,3.0,0.2, 0.1, 0.8,0.4,1.2, 2.7
DeMarre Carroll, ATL, SF,28,70, 69, 31.3,4.5,9.3, .487, 1.7,4.3,.395, 2.8, 5.0,.567,.579, 1.8,2.6,.702, 1.4,3.9,5.3,1.7, 1.3, 0.2,1.1,2.2, 12.6
Vince Carter, MEM, SG,38,66, 1, 16.5,2.0,6.2, .333, 1.0,3.5,.297, 1.0, 2.6,.379,.417, 0.7,0.9,.789, 0.4,1.6,2.0,1.2, 0.7, 0.2,0.7,1.5, 5.8
Michael Carter-Williams, TOT, PG,23,66, 63, 32.6,5.5,13.9, .396, 0.5,2.3,.235, 5.0, 11.6,.428,.416, 3.1,4.4,.694, 1.0,4.4,5.3,6.7, 1.7, 0.5,3.8,2.5, 14.6
Michael Carter-Williams, PHI, PG,23,41, 38, 33.9,5.7,14.9, .380, 0.8,3.0,.256, 4.9, 11.9,.412,.406, 2.9,4.4,.643, 1.0,5.1,6.2,7.4, 1.5, 0.4,4.2,2.5, 15.0
Michael Carter-Williams, MIL, PG,23,25, 25, 30.3,5.3,12.3, .429, 0.2,1.1,.143, 5.1, 11.2,.457,.435, 3.4,4.4,.780, 0.8,3.1,4.0,5.6, 2.0, 0.5,3.2,2.6, 14.1
Omri Casspi, SAC, SF,26,67, 19, 21.1,3.1,6.4, .489, 0.5,1.3,.402, 2.6, 5.1,.512,.530, 2.1,2.9,.733, 0.8,3.1,3.9,1.5, 0.5, 0.1,1.3,1.6, 8.9
Mario Chalmers, MIA, PG,28,80, 37, 29.6,3.3,8.3, .403, 0.9,3.1,.294, 2.4, 5.2,.467,.458, 2.6,3.3,.774, 0.3,2.3,2.6,3.8, 1.5, 0.1,2.2,3.1, 10.2
Tyson Chandler, DAL, C,32,75, 75, 30.5,3.9,5.9, .666, 0.0,0.0,, 3.9, 5.9,.666,.666, 2.5,3.4,.720, 3.9,7.6,11.5,1.1, 0.6, 1.2,1.4,2.3, 10.3
Wilson Chandler, DEN, SF,27,78, 75, 31.7,5.4,12.5, .429, 1.8,5.2,.342, 3.6, 7.3,.490,.500, 1.4,1.8,.775, 1.2,4.9,6.1,1.7, 0.7, 0.4,1.4,3.0, 13.9
Will Cherry, CLE, PG,23,8, 0, 8.6,0.6,2.4, .263, 0.3,1.1,.222, 0.4, 1.3,.300,.316, 0.4,0.8,.500, 0.1,0.5,0.6,1.0, 0.8, 0.1,0.5,1.3, 1.9
Patrick Christopher, UTA, SG,26,4, 1, 7.3,0.8,3.0, .250, 0.0,1.0,.000, 0.8, 2.0,.375,.250, 0.0,0.0,, 0.5,1.0,1.5,0.0, 0.3, 0.0,0.3,1.5, 1.5
Earl Clark, BRK, PF,27,10, 0, 9.3,1.1,3.0, .367, 0.4,1.4,.286, 0.7, 1.6,.438,.433, 0.1,0.4,.250, 0.1,2.2,2.3,0.3, 0.3, 0.4,0.6,1.2, 2.7
Ian Clark, TOT, SG,23,30, 0, 6.4,0.6,1.8, .345, 0.3,1.0,.333, 0.3, 0.8,.360,.436, 0.3,0.3,1.000, 0.1,0.4,0.5,0.4, 0.3, 0.1,0.3,0.7, 1.9
Ian Clark, UTA, SG,23,23, 0, 7.0,0.7,1.9, .341, 0.4,1.1,.360, 0.3, 0.8,.316,.443, 0.2,0.2,1.000, 0.2,0.4,0.6,0.4, 0.3, 0.1,0.3,0.5, 1.9
Ian Clark, DEN, SG,23,7, 0, 4.4,0.6,1.6, .364, 0.1,0.7,.200, 0.4, 0.9,.500,.409, 0.6,0.6,1.000, 0.0,0.4,0.4,0.3, 0.4, 0.1,0.3,1.1, 1.9
Jordan Clarkson, LAL, PG,22,59, 38, 25.0,4.5,10.1, .448, 0.6,2.1,.314, 3.9, 8.1,.482,.480, 2.2,2.7,.829, 0.9,2.3,3.2,3.5, 0.9, 0.2,1.6,1.8, 11.9
Victor Claver, POR, SF,26,10, 0, 7.6,0.9,2.0, .450, 0.6,1.1,.545, 0.3, 0.9,.333,.600, 0.0,0.0,, 0.3,1.7,2.0,0.1, 0.1, 0.1,0.4,1.2, 2.4
