NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Toby Bailey, PHO, SG,24,46, 2, 9.8,1.3,3.0, .414, 0.0,0.2,.200, 1.2, 2.8,.431,.421, 1.0,1.4,.692, 0.6,1.0,1.6,0.7, 0.3, 0.1,0.5,1.2, 3.5
Vin Baker, SEA, C,28,79, 75, 36.1,6.5,14.3, .455, 0.0,0.1,.250, 6.5, 14.2,.457,.456, 3.6,5.2,.682, 2.9,4.8,7.7,1.9, 0.6, 0.8,2.7,3.6, 16.6
Charles Barkley*, HOU, PF,36,20, 18, 31.0,5.3,11.1, .477, 0.3,1.3,.231, 5.0, 9.8,.510,.491, 3.6,5.5,.645, 3.6,6.9,10.5,3.2, 0.7, 0.2,2.2,2.4, 14.5
Dana Barros, BOS, PG,32,72, 0, 15.8,2.7,6.0, .451, 0.8,2.0,.410, 1.9, 4.0,.471,.518, 0.9,1.1,.868, 0.2,1.2,1.4,1.8, 0.4, 0.1,0.9,1.1, 7.2
Brent Barry, SEA, SG,28,80, 74, 34.1,4.1,8.8, .463, 2.1,5.0,.411, 2.0, 3.9,.529,.579, 1.6,2.0,.809, 0.6,4.0,4.7,3.6, 1.3, 0.4,1.8,2.9, 11.8
Drew Barry, TOT, PG,26,16, 0, 9.9,0.9,2.1, .455, 0.4,1.1,.389, 0.5, 0.9,.533,.561, 0.3,0.3,.800, 0.0,0.8,0.8,2.1, 0.1, 0.0,0.8,1.4, 2.6
Drew Barry, GSW, PG,26,8, 0, 10.6,1.1,2.3, .500, 0.4,1.1,.333, 0.8, 1.1,.667,.583, 0.1,0.3,.500, 0.0,1.0,1.0,2.1, 0.3, 0.0,0.8,1.8, 2.8
Drew Barry, ATL, PG,26,8, 0, 9.3,0.8,1.9, .400, 0.5,1.1,.444, 0.3, 0.8,.333,.533, 0.4,0.4,1.000, 0.0,0.5,0.5,2.0, 0.0, 0.0,0.9,1.1, 2.4
Jon Barry, SAC, SG,30,62, 1, 20.7,2.6,5.6, .465, 1.1,2.5,.429, 1.5, 3.1,.495,.561, 1.7,1.9,.922, 0.6,2.0,2.6,2.4, 1.2, 0.1,1.4,1.7, 8.0
Tony Battie, BOS, C,23,82, 4, 18.4,2.7,5.6, .477, 0.0,0.1,.125, 2.7, 5.5,.483,.478, 1.2,1.8,.675, 1.9,3.1,5.0,0.8, 0.6, 0.9,0.8,3.0, 6.6
Jonathan Bender, IND, SF,19,24, 1, 5.4,1.0,2.9, .329, 0.1,0.5,.167, 0.9, 2.4,.362,.343, 0.7,1.0,.667, 0.2,0.7,0.9,0.1, 0.0, 0.2,0.3,0.8, 2.7
Benoit Benjamin, CLE, C,35,3, 0, 2.7,0.3,1.0, .333, 0.0,0.0,, 0.3, 1.0,.333,.333, 0.0,0.0,, 0.0,0.3,0.3,0.0, 0.0, 0.3,0.0,0.3, 0.7
Corey Benjamin, CHI, SG,21,48, 10, 18.0,3.0,7.3, .414, 0.6,1.9,.348, 2.4, 5.4,.437,.459, 1.0,1.7,.598, 0.4,1.4,1.8,1.1, 0.6, 0.5,1.5,2.5, 7.7
Mario Bennett, LAC, PF,26,1, 0, 3.0,0.0,3.0, .000, 0.0,0.0,, 0.0, 3.0,.000,.000, 0.0,0.0,, 1.0,1.0,2.0,0.0, 0.0, 0.0,0.0,1.0, 0.0
Travis Best, IND, PG,27,82, 0, 20.6,3.3,6.8, .483, 0.4,1.1,.376, 2.9, 5.7,.504,.514, 1.9,2.3,.821, 0.2,1.5,1.7,3.3, 0.9, 0.1,1.3,2.5, 8.9
Mike Bibby, VAN, PG,21,82, 82, 38.5,5.6,12.6, .445, 0.9,2.6,.363, 4.7, 10.0,.466,.483, 2.4,3.0,.780, 0.9,2.8,3.7,8.1, 1.6, 0.2,3.0,2.1, 14.5
Chauncey Billups, DEN, SG,23,13, 5, 23.5,2.6,7.8, .337, 0.5,3.2,.171, 2.1, 4.6,.450,.371, 2.8,3.4,.841, 0.6,2.0,2.6,3.0, 0.8, 0.2,1.8,2.1, 8.6
Mookie Blaylock, GSW, PG,32,73, 72, 33.7,4.5,11.5, .391, 1.4,4.1,.336, 3.1, 7.3,.422,.451, 0.9,1.3,.705, 0.8,2.9,3.7,6.7, 2.0, 0.3,2.0,1.7, 11.3
Corie Blount, PHO, PF,31,38, 1, 11.7,1.2,2.3, .494, 0.0,0.1,.000, 1.2, 2.3,.506,.494, 0.5,0.9,.576, 1.4,1.6,3.0,0.3, 0.4, 0.2,0.7,2.1, 2.8
Muggsy Bogues, TOR, PG,35,80, 5, 21.6,2.0,4.5, .439, 0.2,0.6,.333, 1.8, 3.8,.456,.462, 1.0,1.1,.908, 0.3,1.4,1.7,3.7, 0.8, 0.1,0.7,1.5, 5.1
Etdrick Bohannon, TOT, PF,26,13, 0, 9.1,0.5,1.0, .538, 0.0,0.0,, 0.5, 1.0,.538,.538, 1.2,1.8,.625, 1.0,1.4,2.4,0.4, 0.2, 0.5,0.8,1.9, 2.2
Etdrick Bohannon, NYK, PF,26,2, 0, 2.5,0.0,0.0, , 0.0,0.0,, 0.0, 0.0,,, 1.5,2.0,.750, 0.5,0.0,0.5,0.0, 0.0, 0.0,1.0,0.5, 1.5
Etdrick Bohannon, LAC, PF,26,11, 0, 10.3,0.6,1.2, .538, 0.0,0.0,, 0.6, 1.2,.538,.538, 1.1,1.8,.600, 1.1,1.6,2.7,0.5, 0.2, 0.5,0.7,2.2, 2.4
Calvin Booth, WAS, C,23,11, 0, 13.0,1.5,4.2, .348, 0.0,0.0,, 1.5, 4.2,.348,.348, 0.9,1.3,.714, 1.4,1.5,2.9,0.6, 0.3, 1.3,0.5,2.1, 3.8
Lazaro Borrell, SEA, SF,27,17, 6, 9.8,1.6,3.7, .444, 0.0,0.2,.000, 1.6, 3.5,.467,.444, 0.4,0.6,.545, 0.8,1.5,2.4,0.6, 0.4, 0.2,0.4,0.5, 3.6
Cal Bowdler, ATL, SF,22,46, 0, 9.2,1.1,2.5, .426, 0.0,0.0,.000, 1.1, 2.5,.430,.426, 0.5,0.8,.632, 0.5,1.4,1.8,0.3, 0.3, 0.2,0.5,1.0, 2.7
Bruce Bowen, TOT, SF,28,69, 2, 12.7,1.0,2.8, .371, 0.4,0.8,.466, 0.7, 2.0,.331,.441, 0.4,0.6,.581, 0.4,1.0,1.4,0.5, 0.3, 0.2,0.3,1.7, 2.8
Bruce Bowen, PHI, SF,28,42, 0, 7.4,0.6,1.7, .356, 0.0,0.0,.500, 0.6, 1.7,.352,.363, 0.1,0.3,.500, 0.3,0.5,0.9,0.4, 0.2, 0.1,0.1,0.9, 1.4
Bruce Bowen, MIA, SF,28,27, 2, 21.0,1.7,4.5, .380, 1.0,2.1,.464, 0.7, 2.4,.308,.488, 0.7,1.1,.613, 0.5,1.7,2.2,0.7, 0.5, 0.4,0.5,3.0, 5.1
Ryan Bowen, DEN, SF,24,52, 0, 11.3,0.9,2.3, .393, 0.0,0.2,.111, 0.9, 2.1,.417,.397, 0.7,1.0,.717, 1.4,0.8,2.2,0.4, 0.8, 0.3,0.3,1.8, 2.5
Ira Bowman, PHI, SG,26,11, 0, 1.8,0.2,0.2, 1.000, 0.0,0.0,, 0.2, 0.2,1.000,1.000, 0.1,0.2,.500, 0.0,0.2,0.2,0.1, 0.1, 0.0,0.1,0.0, 0.5
Earl Boykins, TOT, PG,23,26, 0, 10.0,2.2,4.5, .483, 0.3,0.8,.400, 1.8, 3.7,.500,.517, 0.7,0.9,.783, 0.5,0.5,1.0,1.8, 0.5, 0.0,0.7,0.9, 5.3
Earl Boykins, ORL, PG,23,1, 0, 8.0,3.0,4.0, .750, 0.0,0.0,, 3.0, 4.0,.750,.750, 0.0,0.0,, 1.0,0.0,1.0,3.0, 0.0, 0.0,0.0,0.0, 6.0
Earl Boykins, CLE, PG,23,25, 0, 10.1,2.1,4.5, .473, 0.3,0.8,.400, 1.8, 3.7,.489,.509, 0.7,0.9,.783, 0.4,0.6,1.0,1.8, 0.5, 0.0,0.7,0.9, 5.3
Shawn Bradley, DAL, C,27,77, 54, 24.7,3.5,7.2, .479, 0.0,0.1,.200, 3.4, 7.1,.482,.480, 1.5,1.9,.765, 2.1,4.4,6.5,0.8, 0.9, 2.5,1.0,3.4, 8.4
A.J. Bramlett, CLE, C,23,8, 0, 7.6,0.5,2.6, .190, 0.0,0.0,, 0.5, 2.6,.190,.190, 0.0,0.0,, 1.5,1.3,2.8,0.0, 0.1, 0.0,0.4,1.6, 1.0
Elton Brand, CHI, PF,20,81, 80, 37.0,7.8,16.1, .482, 0.0,0.0,.000, 7.8, 16.1,.483,.482, 4.5,6.6,.685, 4.3,5.7,10.0,1.9, 0.8, 1.6,2.8,3.2, 20.1
Terrell Brandon, MIN, PG,29,71, 71, 36.4,6.8,14.7, .466, 0.7,1.9,.402, 6.1, 12.8,.476,.492, 2.6,2.9,.899, 0.6,2.7,3.4,8.9, 1.9, 0.4,2.6,2.2, 17.1
Chucky Brown, TOT, PF,31,63, 29, 17.4,2.3,5.2, .451, 0.0,0.2,.200, 2.3, 5.0,.459,.454, 0.6,0.8,.692, 0.6,2.1,2.7,1.0, 0.3, 0.3,0.7,1.8, 5.3
Chucky Brown, SAS, PF,31,30, 27, 20.1,2.7,5.9, .466, 0.0,0.1,.333, 2.7, 5.8,.468,.469, 0.8,1.0,.806, 0.4,2.2,2.6,1.4, 0.3, 0.3,0.9,1.8, 6.3
Chucky Brown, CHH, PF,31,33, 2, 15.0,2.0,4.6, .434, 0.0,0.2,.143, 2.0, 4.4,.448,.438, 0.3,0.6,.524, 0.7,2.0,2.7,0.8, 0.4, 0.2,0.5,1.8, 4.4
Dee Brown, TOR, PG,31,38, 12, 17.7,2.4,6.8, .360, 1.8,4.9,.358, 0.7, 1.9,.366,.490, 0.3,0.4,.688, 0.2,1.2,1.4,2.3, 0.6, 0.1,1.0,1.6, 6.9
Marcus Brown, DET, SG,25,6, 0, 7.5,0.7,2.3, .286, 0.0,1.2,.000, 0.7, 1.2,.571,.286, 0.3,0.3,1.000, 0.5,0.7,1.2,0.5, 0.0, 0.0,0.5,1.3, 1.7
P.J. Brown, MIA, PF,30,80, 80, 28.8,4.0,8.4, .480, 0.0,0.0,.000, 4.0, 8.4,.481,.480, 1.5,2.0,.755, 2.7,4.8,7.5,1.8, 0.8, 0.8,1.3,3.3, 9.6
Randy Brown, CHI, PG,31,59, 55, 27.5,2.7,7.4, .361, 0.1,0.1,.500, 2.6, 7.3,.359,.364, 1.1,1.4,.738, 0.4,2.1,2.4,3.4, 1.0, 0.3,1.8,2.0, 6.4
Rick Brunson, NYK, PG,27,37, 0, 7.8,0.8,1.9, .414, 0.1,0.4,.154, 0.7, 1.5,.474,.429, 0.3,0.5,.611, 0.1,0.6,0.7,1.3, 0.2, 0.0,0.8,0.9, 1.9
Kobe Bryant*, LAL, SG,21,66, 62, 38.2,8.4,17.9, .468, 0.7,2.2,.319, 7.7, 15.7,.489,.488, 5.0,6.1,.821, 1.6,4.7,6.3,4.9, 1.6, 0.9,2.8,3.3, 22.5
Mark Bryant, CLE, PF,34,75, 50, 22.8,2.3,4.6, .503, 0.0,0.0,, 2.3, 4.6,.503,.503, 1.0,1.3,.809, 1.7,3.0,4.7,0.8, 0.4, 0.4,1.2,3.3, 5.7
Greg Buckner, DAL, SG,23,48, 1, 19.2,2.3,4.9, .476, 0.2,0.5,.385, 2.1, 4.3,.488,.498, 0.9,1.3,.683, 1.2,2.5,3.6,1.1, 0.8, 0.4,0.8,3.1, 5.7
Jud Buechler, DET, SF,31,58, 5, 11.3,0.9,2.7, .353, 0.3,1.4,.217, 0.6, 1.3,.507,.410, 0.0,0.1,.286, 0.5,1.1,1.6,0.6, 0.4, 0.3,0.2,0.9, 2.2
Rodney Buford, MIA, SG,22,34, 0, 11.4,1.8,4.4, .411, 0.2,0.9,.241, 1.6, 3.6,.451,.434, 0.5,0.6,.727, 0.3,1.1,1.4,0.6, 0.3, 0.2,0.3,1.3, 4.3
Matt Bullard, HOU, PF,32,56, 27, 18.3,2.5,6.1, .409, 1.4,3.2,.446, 1.1, 2.9,.368,.525, 0.4,0.5,.833, 0.2,2.2,2.5,1.1, 0.3, 0.2,0.6,1.5, 6.8
Scott Burrell, NJN, SF,29,74, 9, 18.1,2.2,5.7, .394, 1.1,3.1,.353, 1.1, 2.5,.444,.492, 0.5,0.7,.780, 0.9,2.6,3.5,1.0, 0.9, 0.6,0.5,2.3, 6.1
Jason Caffey, GSW, PF,26,71, 56, 30.4,4.5,9.5, .479, 0.0,0.0,.000, 4.5, 9.5,.480,.479, 2.9,4.9,.597, 2.7,4.1,6.8,1.7, 0.9, 0.3,2.4,3.8, 12.0
Michael Cage, NJN, C,38,20, 7, 12.1,0.6,1.2, .500, 0.0,0.0,, 0.6, 1.2,.500,.500, 0.2,0.2,1.000, 1.7,2.4,4.1,0.5, 0.4, 0.4,0.2,1.5, 1.4
Marcus Camby, NYK, C,25,59, 11, 26.2,3.8,8.0, .480, 0.0,0.0,.500, 3.8, 7.9,.480,.481, 2.5,3.7,.670, 2.9,4.9,7.8,0.8, 0.7, 2.0,1.2,3.5, 10.2
Elden Campbell, CHH, C,31,78, 77, 32.5,4.7,10.6, .446, 0.0,0.1,.000, 4.7, 10.6,.450,.446, 3.2,4.6,.690, 2.2,5.4,7.6,1.7, 0.7, 1.9,1.6,3.4, 12.7
Antoine Carr, VAN, SF,38,21, 0, 10.5,1.3,3.0, .438, 0.0,0.0,, 1.3, 3.0,.438,.438, 0.5,0.7,.786, 0.4,1.1,1.5,0.3, 0.1, 0.3,0.4,2.0, 3.2
Chris Carr, TOT, SF-SG,25,57, 2, 20.5,3.4,8.7, .395, 0.6,1.8,.317, 2.9, 6.9,.415,.427, 1.9,2.2,.856, 0.7,2.3,3.0,1.5, 0.5, 0.3,2.1,2.0, 9.3
Chris Carr, GSW, SG,25,7, 0, 10.6,1.6,4.7, .333, 0.1,1.1,.125, 1.4, 3.6,.400,.348, 2.3,2.7,.842, 0.7,1.1,1.9,0.4, 0.0, 0.1,0.7,1.7, 5.6
Chris Carr, CHI, SF,25,50, 2, 21.8,3.7,9.3, .400, 0.6,1.9,.333, 3.1, 7.4,.416,.433, 1.8,2.1,.858, 0.7,2.5,3.2,1.6, 0.6, 0.3,2.2,2.0, 9.8
Anthony Carter, MIA, PG,24,79, 30, 23.5,2.5,6.4, .395, 0.0,0.3,.130, 2.5, 6.2,.407,.398, 1.2,1.6,.750, 0.6,1.9,2.5,4.8, 1.2, 0.1,2.2,2.1, 6.3
Vince Carter, TOR, SF,23,82, 82, 38.1,9.6,20.7, .465, 1.2,2.9,.403, 8.5, 17.8,.475,.493, 5.3,6.7,.791, 1.8,4.0,5.8,3.9, 1.3, 1.1,2.2,3.2, 25.7
Sam Cassell, MIL, PG,30,81, 81, 35.8,6.7,14.4, .466, 0.3,1.1,.289, 6.4, 13.3,.481,.477, 4.8,5.5,.876, 0.9,2.9,3.7,9.0, 1.3, 0.1,3.3,3.1, 18.6
Kelvin Cato, HOU, C,25,65, 32, 24.3,3.3,6.2, .537, 0.0,0.1,.000, 3.3, 6.1,.543,.537, 2.1,3.2,.649, 1.6,4.4,6.0,0.4, 0.5, 1.9,1.1,2.7, 8.7
Duane Causwell, MIA, C,31,25, 2, 7.4,0.8,1.5, .541, 0.0,0.0,, 0.8, 1.5,.541,.541, 1.0,1.5,.684, 0.4,1.4,1.9,0.1, 0.1, 0.6,0.4,1.7, 2.6
Cedric Ceballos, DAL, SF,30,69, 25, 29.9,6.5,14.5, .446, 0.6,1.9,.328, 5.8, 12.6,.464,.468, 3.0,3.6,.843, 2.5,4.2,6.7,1.3, 0.8, 0.3,1.8,2.4, 16.6
John Celestand, LAL, PG,22,16, 0, 11.6,0.9,2.8, .333, 0.1,0.6,.222, 0.8, 2.3,.361,.356, 0.3,0.4,.833, 0.1,0.6,0.7,1.3, 0.4, 0.0,1.0,1.4, 2.3
Rex Chapman, PHO, SG,32,53, 19, 18.1,2.3,6.0, .388, 0.8,2.3,.333, 1.6, 3.7,.421,.452, 1.1,1.5,.756, 0.2,1.3,1.5,1.2, 0.4, 0.0,0.7,1.3, 6.6
Calbert Cheaney, BOS, SG,28,67, 19, 19.5,1.8,4.1, .440, 0.3,0.8,.333, 1.5, 3.3,.466,.473, 0.1,0.3,.429, 0.3,1.7,2.1,1.2, 0.7, 0.2,0.7,2.4, 4.0
Pete Chilcutt, TOT, PF,31,56, 2, 10.7,0.9,2.3, .417, 0.1,0.5,.231, 0.8, 1.8,.465,.441, 0.1,0.1,1.000, 0.8,1.5,2.3,0.5, 0.3, 0.2,0.4,1.3, 2.1
Pete Chilcutt, UTA, PF,31,26, 0, 8.6,0.8,2.4, .355, 0.0,0.4,.100, 0.8, 2.0,.404,.363, 0.1,0.1,1.000, 0.6,1.1,1.7,0.4, 0.2, 0.2,0.3,1.2, 1.8
Pete Chilcutt, CLE, PF,31,6, 0, 5.0,0.0,0.3, .000, 0.0,0.0,, 0.0, 0.3,.000,.000, 0.0,0.0,, 0.7,0.8,1.5,0.2, 0.0, 0.0,0.0,0.5, 0.0
Pete Chilcutt, LAC, PF,31,24, 2, 14.5,1.3,2.6, .492, 0.2,0.7,.313, 1.1, 2.0,.553,.532, 0.3,0.3,1.000, 1.1,2.2,3.3,0.7, 0.4, 0.3,0.5,1.6, 3.0
Chris Childs, NYK, PG,32,71, 2, 23.6,2.1,5.0, .409, 0.5,1.5,.356, 1.5, 3.6,.431,.461, 0.7,0.8,.797, 0.2,1.8,2.1,4.0, 0.5, 0.1,1.5,3.4, 5.3
Doug Christie, TOR, SG,29,73, 73, 31.0,4.3,10.5, .407, 1.4,3.8,.360, 2.9, 6.7,.434,.472, 2.5,3.0,.843, 0.9,3.0,3.9,4.4, 1.4, 0.6,2.0,2.3, 12.4
Keon Clark, DEN, C,24,81, 20, 22.8,3.5,6.5, .542, 0.0,0.1,.125, 3.5, 6.4,.548,.543, 1.5,2.2,.688, 2.0,4.2,6.2,0.9, 0.6, 1.4,1.5,2.9, 8.6
Keith Closs, LAC, C,23,57, 6, 14.4,1.7,3.5, .487, 0.0,0.1,.000, 1.7, 3.4,.495,.487, 0.8,1.4,.590, 1.1,2.0,3.1,0.4, 0.2, 1.3,0.6,1.4, 4.2
Derrick Coleman, CHH, PF,32,74, 64, 31.7,6.0,13.2, .456, 0.7,1.9,.362, 5.3, 11.3,.471,.482, 4.0,5.1,.785, 1.7,6.9,8.5,2.4, 0.5, 1.8,2.3,2.6, 16.7
Bimbo Coles, ATL, PG,31,80, 54, 24.1,3.5,7.6, .455, 0.1,0.5,.205, 3.4, 7.1,.472,.461, 1.1,1.3,.817, 0.4,1.8,2.2,3.6, 0.7, 0.1,1.3,2.2, 8.1
Marty Conlon, LAC, C,32,3, 0, 3.0,0.3,0.7, .500, 0.0,0.0,, 0.3, 0.7,.500,.500, 0.0,0.0,, 0.3,0.3,0.7,0.0, 0.0, 0.0,0.0,0.3, 0.7
Tyrone Corbin, SAC, SF,37,54, 5, 17.4,1.6,4.6, .356, 0.2,0.8,.227, 1.4, 3.8,.384,.377, 0.6,0.7,.846, 0.7,2.3,3.1,1.1, 0.7, 0.1,0.5,1.8, 4.1
Chris Crawford, ATL, PF,24,55, 11, 12.1,1.7,4.2, .397, 0.1,0.5,.259, 1.5, 3.7,.416,.413, 1.1,1.5,.778, 0.9,0.9,1.8,0.6, 0.3, 0.3,0.7,1.5, 4.6
Austin Croshere, IND, PF,24,81, 14, 23.3,3.6,8.1, .441, 0.8,2.1,.362, 2.8, 5.9,.470,.489, 2.4,2.9,.848, 1.7,4.7,6.4,1.1, 0.5, 0.7,1.5,2.5, 10.3
John Crotty, DET, PG,30,69, 0, 13.6,1.5,3.6, .422, 0.5,1.2,.413, 1.1, 2.5,.427,.488, 1.2,1.3,.860, 0.2,0.8,1.1,1.9, 0.4, 0.1,0.8,1.5, 4.7
Terry Cummings, GSW, PF,38,22, 0, 18.1,3.5,8.0, .429, 0.0,0.0,, 3.5, 8.0,.429,.429, 1.5,1.8,.821, 2.0,2.8,4.9,1.0, 0.6, 0.4,1.2,3.4, 8.4
Vonteego Cummings, GSW, PG,23,75, 11, 23.9,3.5,8.7, .405, 0.7,2.0,.325, 2.9, 6.7,.429,.442, 1.7,2.3,.751, 0.8,1.7,2.5,3.3, 1.2, 0.2,1.8,2.3, 9.4
Bill Curley, TOT, SF-PF,27,28, 0, 11.0,1.0,2.4, .426, 0.0,0.0,.000, 1.0, 2.4,.433,.426, 0.6,0.9,.720, 0.6,1.1,1.8,0.5, 0.5, 0.1,0.8,2.2, 2.7
Bill Curley, HOU, PF,27,4, 0, 12.5,1.5,2.8, .545, 0.0,0.0,, 1.5, 2.8,.545,.545, 0.0,0.0,, 1.0,1.0,2.0,0.0, 0.5, 0.0,1.0,2.5, 3.0
Bill Curley, GSW, SF,27,24, 0, 10.8,1.0,2.4, .404, 0.0,0.0,.000, 1.0, 2.3,.411,.404, 0.8,1.0,.720, 0.6,1.2,1.8,0.6, 0.5, 0.2,0.7,2.1, 2.7
Dell Curry, TOR, SG,35,67, 9, 16.3,2.9,6.8, .427, 1.4,3.6,.393, 1.5, 3.2,.467,.532, 0.4,0.5,.750, 0.2,1.3,1.5,1.3, 0.5, 0.1,0.6,1.0, 7.6
Michael Curry, DET, SG,31,82, 3, 19.6,2.2,4.6, .480, 0.0,0.1,.200, 2.2, 4.6,.484,.482, 1.7,2.0,.839, 0.3,1.0,1.3,1.1, 0.4, 0.1,0.9,2.5, 6.2
Erick Dampier, GSW, C,24,21, 12, 23.6,3.3,8.2, .405, 0.0,0.0,, 3.3, 8.2,.405,.405, 1.3,2.4,.529, 2.3,4.1,6.4,0.9, 0.4, 0.7,1.4,3.6, 8.0
Antonio Daniels, SAS, SG,24,68, 1, 17.6,2.4,5.1, .474, 0.3,1.0,.333, 2.1, 4.1,.507,.506, 1.1,1.5,.713, 0.2,1.0,1.3,2.6, 0.8, 0.1,0.9,1.1, 6.2
Kornél Dávid, TOT, SF,28,32, 5, 14.8,2.1,4.9, .427, 0.0,0.1,.000, 2.1, 4.8,.435,.427, 1.4,1.8,.804, 0.8,1.7,2.5,0.5, 0.5, 0.1,1.0,1.8, 5.6
Kornél Dávid, CHI, SF,28,26, 5, 17.0,2.4,5.7, .426, 0.0,0.1,.000, 2.4, 5.6,.434,.426, 1.6,2.0,.808, 0.8,2.0,2.8,0.6, 0.5, 0.1,1.2,1.9, 6.5
